node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,total
285,255687,255388,176407,215630,250100,328013,256784,290812,269774,278804,432187,150652,43146,166895,64236,77400,237057,86118,30767,196893,111923,60400,45855,144450,59656,43479,137667,153699,254702,5074581
286,164133,261295,155352,110623,155036,177844,152700,115918,137308,158084,78510,83342,181960,38756,107355,160179,38607,93466,117340,109842,82556,96122,164858,55269,36801,73985,89859,243151,217421,3657672
287,203633,173096,240574,126925,113957,288841,211520,139820,125194,397405,96365,153348,78045,81062,28681,30183,71128,84096,171958,45326,110597,204510,135552,35709,101792,324548,497202,37081,219461,4527609
288,179882,137743,230899,94013,92395,154608,168552,130455,140932,204693,193779,74264,75505,27155,69538,187784,61077,42595,101786,30223,93794,101175,27911,141761,47594,195366,112964,251426,35474,3405343
289,164089,132946,198737,171238,84368,131561,96873,129138,134961,197599,151872,58966,33140,44652,126162,76708,94817,137309,83501,59162,30269,151358,57719,41864,285904,82899,113124,101155,110121,3282212
290,161202,104548,142963,122569,157306,236397,193175,166783,193914,186334,280267,60650,70269,122131,36242,85579,137220,122165,31170,36760,133024,70621,62420,80804,30525,107328,247432,195095,38391,3613284
291,193493,256868,208593,122234,174935,279825,216962,209659,340509,250469,267649,129606,80576,60775,170183,101498,209724,104558,87866,109192,116885,129979,102733,112204,285620,366533,154827,216557,127777,5188289
292,206575,117194,135684,199134,245096,230904,214792,159297,198733,330175,209930,80914,85447,188777,64866,38547,106547,84575,72699,83740,203783,85511,52606,92853,48848,183888,214113,72568,30490,4038286
293,134746,142143,170573,249248,254978,259263,196923,169871,287019,197194,211779,67534,36199,64965,75760,125073,32108,88789,26695,215490,101616,53058,27266,51739,159318,156322,196015,77626,143748,3973058
294,163878,188008,225969,236056,278986,252688,199324,255377,179010,177533,334710,51975,63552,130858,53178,178458,41176,36483,86358,108273,80268,42452,76341,128989,140952,145500,208529,57554,147239,4269674
295,184940,244203,227627,235148,288637,211906,253683,137044,210992,169313,228869,109233,160908,45465,115779,65987,49789,47628,101035,160595,51389,110527,112817,92597,223541,48793,182441,62480,80883,4214249
296,281502,220985,224794,242734,310820,259637,114626,139716,162637,158053,221530,49240,85292,70172,137742,82840,87005,104344,184029,103345,45342,143979,52122,85363,61207,87209,128894,43125,84463,3972747
297,195901,206673,226061,260539,316665,245970,250175,188484,193183,197450,341477,40527,123556,151844,65368,28475,223776,38733,90109,59622,157153,28056,47983,180250,154212,34549,198897,107602,162985,4516275
298,167316,172863,161182,164339,213930,340442,205808,168943,161012,253084,73250,145964,49759,193545,101562,200862,57367,62235,254469,119312,149580,71019,160930,88116,108959,60834,128968,108805,142190,4286645
299,255860,174245,167840,167955,190447,209245,287543,187106,150181,346584,100159,66188,246416,48097,174232,138245,84039,139250,118084,55868,95279,54203,181835,129463,140155,99762,116286,124717,194356,4443640
300,213479,100598,166320,146715,159813,166304,182345,189109,142054,199318,284245,139730,120055,254194,73469,36634,69818,131745,113301,36467,52969,168588,27569,157360,53354,35863,149823,103609,160008,3834856
301,160306,100043,137285,158808,158048,155027,154892,173122,178200,211851,439392,171242,220320,57174,30002,64463,85523,175600,35933,62572,34909,122830,58209,61766,35402,63900,117740,164546,79711,3668816
302,168701,70200,114820,95682,173556,149140,132071,145064,167196,172353,418864,287685,96954,55607,42549,83115,117491,65629,104644,56800,100073,33836,57869,134791,62092,53067,110006,129534,53577,3452966
303,584746,230477,211556,194726,121505,433664,181717,175113,149019,155313,399522,372843,115822,135703,198596,120696,121627,154638,112845,114806,165783,158164,248889,105784,189845,107629,199091,186247,145019,5791385
304,341563,202982,224518,205923,183993,246433,174484,156591,160238,153974,556884,156544,62991,46611,77843,140296,43141,36202,200485,276396,158602,51048,50824,143992,32383,65043,109289,38762,198387,4496422
305,231617,244531,209769,289005,128174,201138,189213,259765,124427,208318,79445,101989,113181,73947,31388,37551,57845,61044,113018,128630,57459,37707,34430,61526,321208,286459,364355,301213,305737,4654089
306,136338,207881,163965,131125,118845,100117,149873,161046,114575,164245,105675,71124,40419,133988,33812,46842,77676,189671,245509,38448,40180,87358,65571,31936,42408,142001,348922,87324,32299,3309173
307,219585,196745,147769,145800,104653,148936,142074,142019,135213,206565,177322,101421,109546,74217,190087,54952,73835,97360,89120,189178,75299,130638,76919,76099,114600,258719,150222,356221,93890,4079004
308,183986,275887,160633,190418,95880,116288,342519,119525,274528,202849,187519,73304,59584,39738,49393,68656,142508,230623,106267,42747,69743,27544,51590,168896,366711,292920,172118,109419,33489,4255282
309,102183,170952,110095,133589,186733,179634,184891,203368,252812,255237,274323,64438,94398,99663,74421,60704,86814,64363,42391,42597,49261,53269,40531,95244,122813,129351,176678,57368,97739,3505860
310,187283,124813,132789,179619,208851,221827,187092,290451,216883,242622,326715,51476,37252,34437,26976,181651,140428,115789,143527,64005,44391,43888,103226,168945,39284,55479,183171,68664,35008,3856542
311,134050,169427,218532,185843,254208,242590,268311,311542,206123,243308,192938,143068,83484,50446,78063,35666,50872,63219,78749,64421,30046,119310,206674,152153,325623,115275,169695,49251,68555,4311442
312,143624,188295,201291,220374,288588,324432,253283,257943,227547,170155,200974,121153,82745,140501,162865,177471,70872,90940,34344,145984,88553,159544,31730,71188,77732,32462,123822,62456,140123,4290991
313,253079,179100,191952,246351,306947,429260,340669,364344,210214,208960,328113,74466,101817,117898,46786,76931,84859,87014,161889,230911,163704,47804,83355,174231,138816,45474,199345,55462,94373,5044124
314,169871,196109,218989,254844,313656,382915,347476,309756,174127,209722,224967,60190,42385,164578,170353,85530,91146,44992,141782,176937,121659,115795,121011,207325,59581,98685,140606,111439,63208,4819634
315,192305,211059,261320,257475,303411,341148,187027,181929,167652,202929,292685,101280,61030,52737,89737,106134,122320,103871,174299,57425,145381,79040,156803,95904,34096,36359,119925,129755,159806,4424842
316,209928,219716,228943,268839,323862,218301,188115,211957,184135,199222,336234,50182,119847,115289,79437,53494,279173,122730,112970,28096,100612,77939,55205,57453,66958,88509,153318,123677,156897,4431038
317,213205,212060,186500,170199,207356,340238,211492,260086,155331,267391,70220,39944,83700,52667,42473,318168,141659,129465,34346,68695,88945,212279,319615,185393,104790,60882,125244,115016,196496,4613855
318,107712,192332,168730,169313,148893,186553,208146,161869,131834,232692,99135,124085,217757,86511,298886,197023,33111,138797,75073,43429,30918,39331,86205,59542,64030,105981,105156,120876,150573,3784493
319,86043,150759,194804,162583,150415,158006,170065,160976,125739,231430,283028,53788,39105,279507,165147,78236,33819,77984,63380,95391,106032,188217,23354,34989,33438,40543,155771,151466,69616,3563631
320,142363,159673,113586,181525,164232,148634,154922,183251,142917,216761,432602,172623,243628,108394,54384,87861,41818,41491,26878,77361,105701,154220,55273,100189,64128,53875,125726,153510,50106,3757632
321,82809,120684,106964,147140,164709,115661,123200,104657,123910,120980,460928,217460,170271,62295,77176,28734,55529,35364,66208,150040,166183,99955,68393,38645,41589,67401,74058,128438,66507,3285888
322,473836,323145,149920,164342,184174,421214,153217,127773,111864,146681,278263,357845,136754,142569,121328,95392,118823,148386,111634,110082,109281,86469,147583,107792,265195,103693,119425,105789,211571,5134040
323,366759,370894,195127,305581,226858,336788,150783,188287,172958,212475,531021,236211,152917,113263,113404,139360,83984,85714,82817,77799,128257,115924,243725,236263,324220,326849,126793,129348,267495,6041874
324,219553,304148,205717,193874,165786,281278,170947,107335,134462,200262,102550,107976,141915,48401,53159,65815,33174,115915,83199,50405,93405,38382,31369,72454,46034,160728,164234,353965,30272,3776714
325,309778,174278,196810,245264,118269,324118,236026,148566,107004,255776,118893,79273,61497,105183,94591,55944,36833,74007,28688,30391,72235,158573,147498,226072,427964,46214,313019,92858,96165,4381787
326,183448,141840,188072,165901,117974,161157,207114,206594,116195,220087,242679,60658,71725,49146,93455,25778,42737,76043,74558,49528,66544,49110,64126,180455,60219,246156,139672,57343,30867,3389181
327,308547,158038,283217,210380,116988,268581,158332,299644,204860,240276,241887,141070,43959,70177,62506,77333,60655,37438,62298,37930,117391,134634,299949,333472,230803,32374,136918,60004,87828,4517489
328,168837,123128,148662,152886,235903,217710,237948,223635,249277,224217,246908,74522,128682,112833,37482,101150,159215,43304,27993,96570,40036,188714,47678,101214,45815,37884,109564,41472,33903,3657142
329,119619,172145,139189,232884,231483,319212,353860,284949,303016,256173,264724,54462,65835,175900,43365,51350,48529,94516,90143,80212,147767,85029,217406,64389,36439,91381,186941,62619,106879,4380416
330,156562,143750,179562,200937,241434,353746,327615,254080,252435,273941,194992,55008,117207,44001,195394,72299,75676,40755,136039,172665,85839,132016,92965,176056,72806,36759,128016,43646,132094,4388295
331,161388,229589,190485,212762,286220,360029,333255,247088,307850,248269,258997,194699,47849,126605,63696,102116,89757,58854,154061,128681,181305,171413,31276,102511,105335,83972,120745,99681,79718,4778206
332,223710,198736,202228,233183,312792,366589,317359,282614,225727,169280,282995,175844,75445,38717,123391,74869,103704,158063,88663,162121,115707,134749,67989,41374,86623,70999,170029,117179,66787,4687466
333,181258,198392,209929,252408,295484,314804,345146,198593,163894,186492,227711,84542,84367,63095,33045,77524,143831,124064,132277,100828,117494,72980,129436,181078,39269,105036,144952,137106,133384,4478419
334,188323,199258,227185,247645,287546,278280,193576,106805,146428,197489,208747,54576,76390,150162,75602,130575,122065,178972,96004,52108,48779,50300,111976,39940,116906,49405,129402,85871,117492,3967807
335,195181,220926,229643,248973,313663,172877,140604,123088,184009,255867,299597,84210,40413,85231,148072,41300,164536,72938,77792,135071,47544,42853,87264,69494,53187,61168,177433,156583,145829,4075346
336,231613,205353,175955,169463,205506,246692,155745,142361,186830,354043,75471,48338,57117,121860,42165,313338,59246,107075,38452,54458,130644,98935,38404,117293,205621,80729,135507,103901,160605,4062720
337,210085,210322,152198,124316,104382,128241,144185,118378,92685,207655,129226,37190,220350,45930,342765,71344,61817,68386,132238,39180,93510,142450,73700,78582,34050,107045,62768,197747,78574,3509299
338,171045,112929,159134,117457,104660,113404,97632,95247,105901,185920,251167,214438,61592,269473,79811,53134,51871,58019,61945,56495,47590,29041,109287,37930,86703,51535,101295,130545,52748,3067948
339,201927,116122,181496,167489,140142,136370,114534,129271,123172,195181,434558,44671,270072,40310,61532,87439,75978,68946,29061,54574,38715,48543,51482,115423,39963,63433,114414,67372,59568,3271758
340,156490,86199,135149,117789,162158,131540,84509,121839,157475,137022,503599,232117,41398,68052,48150,44046,77639,38707,80655,90575,29749,37427,39385,54747,121750,88762,122458,37031,168442,3214859
341,585411,243380,183980,132307,193363,369237,116061,100960,113524,168115,262665,169822,174974,196968,185583,131456,242794,129495,111365,167370,110557,122440,117646,109217,250401,179096,290367,177791,143902,5480247
342,655932,468734,445413,342289,296740,317384,183227,224106,177106,373386,587436,142787,54784,61873,118189,124448,86452,139138,184057,200365,253719,499900,122045,84658,71667,40243,195820,131875,41186,6624959
343,377582,568554,492538,337433,258555,328247,239370,216790,143029,461702,129170,221347,127561,117415,110721,115940,102892,189495,174073,137230,433474,113533,32474,154196,43164,55852,166687,75413,80745,6005182
344,334925,390261,539516,355174,256201,302019,359849,253865,147279,510276,192974,123922,157125,191500,67003,125761,111579,130999,119062,432536,71207,104393,77784,89004,105484,94356,113708,80390,32574,5870726
345,318000,330728,478013,471576,320936,362095,408550,406748,329525,703490,378098,110749,172667,178857,168568,88471,157430,159025,310589,60823,59734,69042,112627,41013,93968,39786,169481,57811,180070,6738470
346,266764,267901,357260,536759,348403,323192,335709,325116,361961,631215,398446,101171,103995,88556,195894,172792,186671,173805,89004,47036,141741,50136,130086,155634,73435,87015,102396,67625,41011,6160729
347,194129,182590,246497,408036,453729,338035,332922,310886,301429,322061,245512,179143,103498,120487,74107,216368,262290,49611,33504,67949,131003,102420,85929,38356,29930,54660,120866,44928,143042,5193917
348,186895,211224,314577,348408,353307,378457,318882,319503,287895,292503,282096,104882,52975,71703,110398,106766,149185,105146,148522,67402,94241,179084,38316,73263,78103,112348,156438,118029,95819,5156367
349,206502,247297,247512,282676,322591,388710,350519,298249,225117,298124,227866,80469,155523,83763,126564,165597,40689,117662,133035,164052,101333,26356,103456,159480,59291,45563,168373,132754,107261,5066384
350,232199,247449,272367,284102,300300,359776,316657,224906,263745,229138,236882,65144,76128,150172,86808,27075,44178,119621,135004,235731,34271,62020,222836,120698,200139,68986,147633,104035,99998,4967998
351,262886,266377,263107,253756,321727,373533,250720,272741,183590,237519,274557,237842,128458,186548,44003,90446,54242,95440,166673,109300,89964,51977,60561,61231,43263,89148,203849,78282,115055,4866795
352,258562,257771,237647,259176,300930,254798,264301,154229,188612,271351,228545,150027,42651,48026,45191,112229,95535,119923,35463,51280,129033,105238,48719,117996,186556,121094,168945,124622,92717,4471167
353,298164,248555,222273,205993,235283,382182,194337,137544,138003,301145,242171,82986,60480,110581,209187,55345,241698,59404,98173,32319,123414,149307,121694,62080,55790,83524,84063,113124,182928,4531747
354,294152,246479,220852,238027,238327,215811,137254,129074,227811,255231,359429,57839,91072,44055,66243,87198,59437,56227,78890,64166,139986,39871,140422,92009,167953,94921,128386,142039,164756,4277917
355,292355,254346,196393,145690,160387,348673,183003,226453,144237,334107,118869,95759,116327,69786,107500,97086,86506,119290,33323,55751,130925,108374,23389,177893,142977,129029,132089,147121,110022,4287660
356,179699,291953,224953,136342,134611,132761,223281,224497,132582,299147,186867,52281,40261,139787,30672,81353,72496,43167,90655,85478,44937,59251,76117,100369,121369,201708,150858,92360,78927,3728739
357,126535,158931,217074,135163,115733,96472,122117,161299,123448,283955,394454,39350,55851,61480,68239,69716,71247,57296,117517,58890,31693,51881,53160,52236,61984,136398,232912,40006,73657,3268694
358,187112,158252,179723,235857,169167,108338,128841,110471,149051,252081,469679,120362,97849,168640,108757,125899,137558,169413,122954,109511,93448,101220,110694,94374,92001,85486,162280,138889,118281,4306188
359,94355,98142,128246,286170,146256,90637,108579,154452,173755,148704,485177,45285,58994,50871,40213,34727,104619,93269,63879,93313,50995,37305,35731,55611,69888,54897,161694,116018,87329,3169111
360,631451,371934,291296,378641,308641,307698,171541,173810,186104,187246,388105,159186,173094,165677,206638,207258,332545,235482,317365,352522,284180,331260,622257,149703,151174,151424,198729,224783,224584,7884328
361,1195155,889319,835466,680988,644352,594660,579849,647282,537684,467261,418614,382093,383020,429979,352535,309784,301687,290589,358451,141177,167944,88416,98999,128448,72565,105104,160879,157668,119152,11539120
362,51392,47522,48991,69170,96435,86261,64423,62857,70271,54031,55184,64953,70675,77836,87034,87581,113403,140523,147763,232432,99899,125087,101616,77832,100234,108733,141426,113082,117317,2713963
363,106084,80410,54830,61925,63060,75481,97367,72625,78518,109436,108415,125250,119699,108597,98765,102871,107596,140165,159675,127702,126728,120485,148689,135300,173492,213128,61266,133002,218421,3328982
364,188989,130409,52702,60006,53040,68340,143449,114666,73204,96497,87107,118894,163934,147579,167695,216713,191853,174033,236208,182919,185770,173640,163821,172715,278705,78480,148962,229996,382896,4483222
365,92204,92966,122808,130730,67394,89032,99649,96280,87827,92608,101436,122226,136328,170644,173283,185408,231250,265863,280836,225403,191223,171887,194344,224497,142089,224012,217092,246680,319693,4795692
366,318367,339538,357137,354304,376324,348819,345739,312822,325969,293371,283947,286111,313785,272595,284972,237064,256638,259986,292419,330622,176694,210784,228298,155405,169038,304289,465896,423000,382405,8706338
367,387935,291061,298763,285959,318200,354014,286781,259765,263196,268025,311401,343861,263801,240492,308572,316163,238123,277842,281425,830060,378459,93666,157809,133852,150839,225162,416351,208394,223938,8413909
368,272425,313813,320600,269751,249373,291989,230292,242659,210758,236677,251042,188316,193290,198984,196687,191818,189867,177696,177427,702277,171097,365050,117405,108572,136312,149067,301190,225752,191777,6871963
369,270380,331284,289824,319980,291303,275393,247676,285176,241331,259874,243136,209309,196617,227020,250390,193690,201266,186821,184830,769646,123234,174563,341182,108700,132619,157182,309971,208617,190896,7221910
370,313953,382632,310823,288046,411579,300455,238888,244457,299407,288633,292955,271913,243610,283950,215058,228585,257638,220308,205958,810467,114780,146790,178759,270149,99092,226765,320619,176046,228828,7871143
371,302374,331088,256301,225745,215959,247531,241549,272545,191804,200882,178684,163296,195792,166942,168504,175647,151923,142107,166843,725695,119341,113793,132557,244541,212620,108528,241887,161792,171026,6227296
372,324329,377884,356177,294735,242078,254678,337267,240213,247625,212326,177875,192016,218791,210719,171157,177211,215614,173029,204926,739809,118059,147079,158598,271747,519988,196009,72616,204434,180784,7237773
373,271362,261682,300779,318048,290157,246671,242076,237251,281792,264255,243509,213969,311143,223268,205178,258111,248862,228462,234492,621296,133647,177978,174875,275281,419288,439145,130962,89026,287232,7629797
374,56052,57671,57137,49469,58552,42352,41874,41132,48252,50653,57527,52118,53421,58195,67097,73074,92964,96220,103922,171931,50996,61692,72729,115754,203398,172305,161663,127367,35482,2330999
375,57254,85642,67761,77215,60653,74603,70297,59789,67447,61339,63316,89181,59363,65990,76330,119168,112551,134141,129306,123858,142739,124003,194102,210486,192397,187427,173965,39362,119274,3038959
376,97407,109115,195071,157533,74172,102427,124080,179429,176310,154806,171054,286985,154938,145980,233252,228429,246537,214530,239517,273007,228502,241359,221794,251673,208957,241290,210138,175843,239749,5583884
377,126977,382190,270152,224455,101290,130610,128094,164392,295919,242516,197497,233866,278664,313747,385078,334950,365683,526303,353125,402150,367619,184925,358245,264161,252103,309714,241305,433152,305764,8174646
378,489361,424469,361564,310777,343123,276577,269568,273735,260114,239907,221712,216459,199755,206983,194637,168865,158247,165046,175270,279278,303892,289566,254288,206819,198414,153222,123477,219767,92664,7077556
379,356869,484525,437929,311106,294900,341664,308120,393147,379210,405618,413330,455808,231828,321207,344967,308808,224371,246334,304241,222007,148478,102898,86349,93316,103614,58496,89783,107511,80194,7656628
380,88645,57471,55780,76280,86116,251462,235027,237462,254093,215893,156471,130998,120903,54046,80136,119465,154672,289904,241147,58156,70823,70093,69945,47257,70924,98518,60095,41504,21377,3514663
381,38427,48417,66316,87158,171724,166449,149713,135466,127464,105589,102357,101181,56331,66891,115696,135086,216909,209771,345281,93725,64750,52908,47798,47241,45825,50504,63409,33041,51611,2997038
382,272078,175427,59287,161361,174888,274360,207066,151797,140081,268936,181435,90720,152534,192985,259538,266630,470952,396672,367701,141587,90104,48315,38533,133225,71915,51461,37587,82383,54199,5013757
383,112719,112615,175019,175637,222952,170736,146547,150021,156545,154596,114192,152400,176141,164760,238126,224184,397164,191389,208177,240383,75951,48892,79438,87088,64787,48367,102298,64570,43636,4299330
384,79705,158831,185157,173396,144447,133560,126132,127585,144807,98671,112745,120802,143799,210080,180323,388914,219660,139636,171781,280915,88432,85251,97609,47188,34074,66319,66743,31007,57857,3915426
385,151494,169304,165074,133056,159255,93237,138798,103209,80718,96744,128314,127891,200388,210887,318920,155113,109142,87864,154574,278841,59835,65360,62602,41860,54958,46896,49570,39974,39122,3523000
386,236686,151630,121129,107818,186348,148310,101017,94053,240611,180849,160058,255490,237831,343808,188186,274354,124203,132947,198369,110512,216883,104123,41058,31581,98452,44391,28480,137726,60821,4357724
387,179700,138278,133531,158253,101145,123240,69049,105916,155112,132802,231789,147560,289655,152932,95704,63775,94078,72908,120866,92681,50463,127787,69313,28715,64156,52815,33154,77317,50010,3212704
388,117629,146483,78292,100151,66737,50641,72772,96862,111845,154108,129472,200391,115955,74351,97883,52377,57861,61810,71504,104759,43231,58331,96559,74350,60211,60843,27732,42500,36761,2462401
389,108424,157122,94582,56814,105258,47345,61644,71146,149792,150799,136866,87985,61694,49840,51596,52997,50941,60420,47776,57503,64211,44369,56559,75282,30402,34770,33476,34483,29262,2063358
390,117828,177553,120838,178836,142991,88869,126808,273680,169237,162489,118044,134810,159522,152964,190060,164917,86095,147118,128726,88452,54983,136462,122765,107460,67029,107717,41495,133151,111274,3812173
391,122565,200804,181944,155344,69550,147680,205981,149358,141066,166917,86383,98238,88338,96545,70490,67295,64720,93751,80594,84786,52978,97892,139020,93950,93978,98216,36925,91827,55058,3132193
392,118332,74979,72214,70450,100141,165564,105492,117501,58065,54625,50302,48361,55177,56371,52917,47134,51890,56326,76654,67680,38952,46683,64078,62651,66906,57990,40437,30688,56069,1964629
393,54075,58887,70997,78708,106393,74963,66786,68242,48883,38825,38440,43230,42532,40726,53016,43401,45617,42146,40985,40450,40524,30363,36070,59771,68505,45275,48043,12881,46548,1485282
394,66595,93401,165365,171033,104657,99210,196904,92062,57947,92488,102264,132744,83044,123690,109702,65734,98490,82398,90924,43990,96155,67542,69795,69335,82253,91167,67263,10495,61921,2688568
395,73971,132540,123357,103429,94043,68280,79850,52812,67210,76251,43275,62083,48406,49012,40999,41951,59688,52466,44858,61179,98136,63066,68431,49532,69135,49884,33947,37955,42019,1887765
396,102122,127945,81614,61526,80894,77738,43867,35932,47172,40724,44609,43285,41599,37305,38910,43782,44526,45373,40248,48454,47497,50105,39724,41398,37952,29452,33161,21437,15563,1443914
397,173816,397466,204581,51044,52974,60695,166758,139252,67897,91702,214305,149997,73334,99156,131370,176615,126146,189718,82641,48816,41183,130478,61187,53912,33914,112975,68965,18671,40605,3260173
398,82849,139313,81629,44423,47152,91423,66763,49679,63244,94023,89033,65302,90137,79448,51759,79872,56401,37391,45478,13999,40420,40335,58400,39826,35517,64769,55270,32708,63471,1800034
399,254612,97014,62267,73551,131107,91210,78079,87562,147970,137526,141896,126382,81039,117744,121005,68028,106816,53614,66410,39839,62260,53896,33593,98048,72580,52578,45705,34260,71781,2608372
400,147174,85607,240968,249126,227808,159350,86843,112530,97215,86404,101307,110874,208452,213525,132130,145033,131149,217814,223333,60079,30213,82257,34410,102960,115998,83039,53431,49724,67282,3656035
401,54706,72316,68475,77563,58606,64712,93311,100766,110064,89405,52238,53341,49290,44705,46232,59520,42004,41759,93057,65275,22608,35410,49252,51957,40368,55214,34725,47349,75350,1749578
402,50147,189065,200790,161806,112091,66612,55230,72131,51691,58402,79145,155082,136305,103080,92547,121919,180037,209453,288341,29068,8725,75735,35994,61195,46512,52399,35967,59965,33695,2823129
403,190500,68731,67310,277324,146998,55273,91675,227933,204723,84621,83652,152500,108965,141047,214389,124240,189644,180633,197298,18264,77189,72646,74137,36343,37702,81187,71480,30748,64982,3372134
404,230540,203083,218809,248681,155822,68174,114644,164533,109998,131473,235375,164739,192803,150509,126402,181019,165370,238597,250369,100877,62802,83301,36118,44947,82581,91586,39240,43359,98534,4034285
405,128274,119799,82558,101378,104853,136154,170515,124911,85928,73638,115527,119944,81034,82361,86655,83489,82454,95681,153538,81422,108514,49749,49476,44924,63026,129749,51190,65647,59921,2732309
406,170977,227636,164368,64421,46032,103474,95195,64677,72485,112747,128605,72569,68293,71288,136784,141930,191805,72407,125172,47308,123844,84138,32491,39950,32331,64616,38967,39958,35219,2669687
407,68719,131929,53016,92308,66719,82318,60935,55628,39803,55094,47542,41371,52886,36294,64492,47936,42332,75797,63590,38179,38202,43862,44141,36989,33015,43786,30463,53141,27505,1567992
408,147380,187235,258528,121423,73606,42121,162310,109136,127134,177588,157097,126544,112080,200831,183991,217320,120349,104181,124048,74596,112806,41632,105680,42749,44639,70196,30042,50338,116148,3441728
409,90375,158910,166305,113428,109188,78537,113386,95931,83389,137210,84956,92889,92151,84144,85979,126657,86950,89877,71881,87026,60849,51985,34826,106713,81215,32990,32807,53818,73060,2577432
410,139359,152103,136835,82919,39051,81409,95008,94424,125516,91885,88264,95717,114394,181488,150749,67104,93670,91917,82830,66574,127142,43196,74807,69638,103931,76342,11937,48826,51840,2678875
411,81316,71228,86898,96337,71176,66856,48000,65328,46375,47555,60215,33785,38394,63933,35915,35140,39627,49822,36541,38675,51437,54311,27940,46828,40785,65096,15508,14979,74571,1504571
412,42678,52888,73048,37577,56293,64697,78694,68108,59231,63785,66536,96130,119560,121670,68113,72887,79711,67591,60014,39114,49737,39342,63653,47201,46490,36761,42608,7183,43882,1765182
413,66134,211332,118533,62667,48673,107491,78666,57910,69199,121383,66789,112444,76804,84037,90644,90302,54752,91294,112916,56096,40072,31041,110983,69903,61376,40959,37255,7272,62381,2239308
414,57322,179450,93601,65408,81430,113706,102363,116861,128920,94268,148425,150169,212122,85855,103143,70157,115509,85198,123776,52346,68576,83954,121839,67189,64418,31197,81210,44779,44243,2787434
415,88665,88924,52059,46393,67779,53599,48177,49962,56239,38314,41885,85265,45923,39978,40076,36676,48283,40193,39561,35561,48257,44693,82231,34309,34282,40957,52798,41554,10195,1432788
416,99899,63195,54814,94058,86169,68979,89316,62987,80630,88449,106162,153276,70186,63145,60212,61486,61667,67366,56658,42921,61139,56515,67627,41220,51517,45435,44683,26480,27894,1954085
417,86682,225233,44343,51812,263653,151893,57027,55476,205843,108426,47290,69376,142735,99637,112403,175057,147179,132053,104944,51742,84164,56238,33806,33913,111915,54252,40777,32995,8295,2789159
418,393825,176986,68940,76920,157681,72292,136206,158611,70236,97981,142752,91576,127089,206665,105634,194666,194160,134654,103896,9515,161716,45825,40955,54946,70413,86883,158880,31345,83231,3454479
419,39894,60046,100372,72293,53186,56036,63801,75812,67785,65994,59235,86181,152543,99724,65048,60036,55932,47799,54172,15382,36911,41174,68099,39763,43301,38298,34302,34734,51439,1739292
420,54241,224033,256296,157204,50115,96485,69242,63189,200406,151389,59030,70950,74606,101549,177332,146432,119859,187695,187350,38114,79217,99685,56306,43537,87276,38816,37592,83275,79687,3090908
421,95354,66987,73586,77490,84379,156980,83106,50448,86997,74710,53194,43472,89947,50999,41007,43409,62521,43053,101012,31861,42727,65294,75713,47334,54111,32973,36120,48947,121712,1935443
422,100707,119441,104740,95541,60163,42799,111899,75272,165119,96713,107030,150085,156941,122996,114850,61639,85091,61678,181142,37219,94219,68759,105018,48632,34760,50178,29827,49656,120673,2652787
423,261398,293979,209912,163678,73941,54699,125928,195437,157823,114587,110011,74538,212890,180918,174383,172804,190479,162139,338003,76261,72363,131242,62628,37442,83502,30664,53649,108988,69594,3993880
424,180079,136618,73125,172550,109886,82577,170904,63365,88295,136927,88548,123251,135453,92747,165548,180232,110028,147298,245129,155242,93696,55286,159387,48901,31941,35773,60443,77516,101807,3322552
425,108365,172396,101024,56456,44876,75702,72787,56657,76871,84495,151177,96606,90154,54468,54403,49711,56778,53655,145960,34655,55167,50299,53206,30437,59657,30770,38132,42425,29528,2026817
426,194314,222663,55391,70335,85479,59633,133635,126528,53424,89051,84244,106270,130154,112000,91356,152182,209730,177880,147271,44338,46555,183763,52515,23497,73075,60684,50277,74604,33660,2944508
427,59895,149995,163732,94776,68879,51354,43173,63389,83752,55829,79141,57787,46284,43876,56616,45077,54089,51326,83312,64785,26985,34021,119223,47641,26276,29339,73319,51119,30033,1855023
428,98327,148796,99743,35049,48509,98317,64865,93468,121467,130381,157670,86109,74270,70314,64503,60607,114256,106983,76820,80577,47295,44056,40213,118519,48925,38170,52972,105942,39989,2367112
429,129384,147209,121829,56603,49614,242807,112889,86409,131688,59872,117026,196025,125523,136144,183149,182788,146007,106597,117321,104107,47304,110465,42478,79562,190494,80986,25723,118019,41713,3289735
430,62979,89190,164640,57596,62887,143841,67315,84379,134336,72147,97498,145165,97822,183756,145069,136812,87987,151089,118419,121599,28056,39083,53348,65818,101102,96553,73658,33702,182797,2898643
431,45941,60005,60483,49887,58172,51960,46647,71989,106971,66719,47877,49851,44346,42964,45059,56006,55634,49319,46228,30701,37338,36071,35194,44118,44276,32802,48912,5387,53729,1424586
432,56320,98890,58396,94037,125421,99296,44463,72376,55690,72598,114713,96031,91238,144123,160872,121758,102363,96835,92972,63809,105891,54040,70560,113884,33497,44064,108017,25474,46541,2464169
