node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
215,3645,8178,3608,10486,5770,8197,6381,4610,8629,6602,6664,8994,3178,888,4456,2347,6800,2028,7242,108703
216,9684,4716,9857,4932,4904,6433,8107,5345,3135,3134,6508,3519,4057,946,7629,3409,4616,3085,4675,98691
217,4381,4349,9772,4647,9974,4177,3735,3712,3376,1575,5073,3659,4407,4148,1113,3095,4579,3636,6934,86342
218,2709,8122,4986,7259,7135,6283,6153,8490,7202,8345,3515,8131,5118,2778,845,7695,3502,3591,8457,110316
219,7750,15089,4151,9356,3246,5561,7710,3746,4268,9417,4661,7447,7414,8695,6782,8993,5209,5144,5440,130079
220,13006,9677,6696,9322,7779,11084,11234,15454,4562,11648,5808,7241,9199,17640,9434,8941,10702,7572,9068,186067
221,3445,4274,4344,2746,85,1242,1160,2081,1629,2564,202,4069,99,1332,116,1588,2447,444,670,34537
222,1365,7547,6485,4524,9783,3844,2501,1879,4195,3387,7230,6687,5410,2935,7158,9847,2440,3390,5664,96271
223,11700,6871,5135,5990,8768,9142,4500,6345,11802,10516,3139,9497,5127,390,4089,1492,5745,5018,4604,119870
224,7872,6009,2115,4361,11357,15349,6631,9698,9296,6883,9835,10055,6610,1528,7908,4527,3946,3985,3151,131116
225,4892,6625,13266,9299,7571,7204,1391,6885,8815,7017,14788,3471,7443,6802,6294,3762,7049,1823,12435,136832
226,7705,7914,10623,11167,13799,6615,9278,12931,6495,6306,8179,4896,11711,3205,8087,8109,6387,1622,17904,162933
227,10467,14718,6996,12527,11051,8953,9356,11870,5764,15967,8680,4959,13872,1934,3497,5119,2850,3339,9965,161884
228,5249,14224,6442,15301,6879,7849,2275,5093,7130,6177,3512,2663,8328,398,6605,3371,5230,1809,6579,115114
229,10792,8267,3572,6394,6443,7560,3499,5743,6472,8200,6393,1669,6166,1434,4351,6478,5957,3779,3214,106383
230,3601,5342,6396,5441,4513,8439,6584,6883,7153,6758,5605,9871,4468,2788,1976,4754,1744,4502,7703,104521
231,8947,30964,8184,10976,8099,8584,5761,5912,7233,10620,8127,8736,7131,5952,7845,4032,7374,2916,9213,166606
232,5373,3871,2680,3997,6736,6764,3061,774,2010,5697,6075,4615,3653,2108,1110,2311,1947,4340,865,67987
233,15725,11369,20687,11665,13999,16695,11091,8614,11939,15430,12509,16855,13515,11298,11485,17385,7395,10555,11282,249493
234,5603,2967,4164,88,2091,1182,1130,1012,2722,537,4070,4071,3078,1076,4140,1848,3054,1365,1093,45291
235,2370,14347,7775,11184,17911,4693,5064,7074,6574,11843,3222,12257,5628,9368,7124,5687,4583,4070,7915,148689
236,17619,4134,9896,4054,3730,4661,8606,7957,11177,2913,2671,9149,2833,1407,4792,7571,1731,4339,1594,110834
237,14358,5532,11110,6484,10316,6798,7215,7338,6509,13220,9986,7686,5823,7461,3251,4980,6940,3022,6730,144759
238,5938,10180,4170,9882,24444,11754,16749,15304,9837,8507,14761,12335,7114,6709,7307,6199,3092,3695,9714,187691
239,2635,13999,3314,9051,4162,1423,6298,10491,4572,4868,5841,4272,4489,706,2307,9077,3338,1744,9180,101767
240,4515,16931,4971,6204,5084,10283,6918,7590,4695,3386,5625,1801,10256,1341,3528,7034,6706,2306,4351,113525
241,9547,6635,10764,13940,10458,15783,7558,7915,10370,13140,14135,7178,10392,1500,3313,3383,5753,3370,8106,163240
242,6629,4470,2255,5216,9095,7984,8658,4855,8161,8188,5871,6817,10938,3458,3766,4180,5397,1318,3609,110865
243,11417,17327,5348,2218,5512,4963,8518,8339,2368,7880,5523,6189,6140,6149,6971,8301,3943,3370,7868,128344
244,2928,5499,10382,5984,6993,4336,3594,5286,5647,13673,1035,5090,6755,2431,5651,6043,7480,1012,6536,106355
245,12599,3223,8418,7992,7238,12419,4098,7654,8806,6500,9613,4270,4709,1429,7697,11304,1887,1608,2499,123963
246,17513,8115,14363,9469,11771,10849,10627,8584,10922,9500,10480,14098,7299,9099,13601,10987,9359,5035,6522,198193
247,7605,4147,10184,4891,6274,8919,2805,7233,4827,11351,1565,5161,2215,4641,2833,3397,1074,4233,3607,96962
248,1989,8267,10918,12004,4888,9847,6955,9659,8663,10973,7667,14900,9332,3909,5049,5469,4231,2922,7918,145560
249,17733,6905,4862,8504,7326,9150,13179,11793,9376,4926,13570,4238,11137,6711,1205,4860,5096,3056,6122,149749
250,9999,2033,5522,2082,3629,2677,7334,2217,3209,3712,4841,5984,4637,3164,1243,6149,2010,2679,3756,76877
251,1092,11340,3234,10471,11191,4715,8386,13366,11577,8645,5424,4690,8374,5434,5475,3579,4308,1071,6295,128667
252,11423,16109,14268,15762,7678,10046,5538,10348,13793,15708,11283,8232,9155,1901,4980,6649,7741,2658,7314,180586
253,4467,2200,7228,10261,11162,18188,11800,8252,2426,5833,6377,10679,9203,4489,7913,7149,2147,2416,4544,136734
254,7180,3493,9221,3169,8931,12904,7259,10780,6508,6277,10205,3645,8642,1153,8234,4006,6105,5458,6063,129233
255,6767,13987,7381,6664,4708,8735,4737,4995,5732,8733,6558,3178,4010,6638,6185,5663,6507,4964,1786,117928
256,3344,2885,4488,1899,4254,4564,5210,9069,4628,4097,1316,5494,4742,3254,1576,1855,3904,2766,6744,76089
257,4304,12659,12746,7467,11210,4132,11951,11053,10795,10206,14827,9119,9975,12449,5755,6137,11641,5527,8179,180132
258,4603,5693,4398,7912,2338,3416,4699,5148,2333,2604,1922,4382,3296,1182,3326,4532,4020,4234,2659,72697
259,15184,8696,6679,8307,10893,8720,11880,8652,10612,13712,8890,9596,10097,9266,11439,8449,5094,4235,3924,174325
260,5963,2004,1997,4101,4723,651,4948,4152,11006,4155,6618,9357,9652,2774,3128,1018,1640,2249,974,81110
261,2655,11190,9825,15285,9015,21799,7836,9732,7208,9288,3765,12708,6844,5316,6787,4253,6335,3915,4348,158104
262,10984,4687,7267,1752,5366,5613,6151,5093,6146,5743,10331,4663,5501,4450,3565,3612,2881,3204,3347,100356
263,1225,5890,3851,2253,5304,1886,3827,1601,3710,6502,3094,3597,3241,734,1353,1533,2331,5858,4388,62178
264,2523,10512,6807,10714,9985,9898,12843,10135,15503,9601,6489,5507,4226,3842,4847,2497,8618,3763,5236,143546
265,6904,9575,15264,17052,3953,5223,11694,19646,7091,15369,14796,18750,6573,9833,3120,2707,5389,6318,7575,186832
266,12690,5747,10882,14415,15043,9314,7885,6416,13564,7579,10933,12607,6392,3183,5733,7861,2396,6263,7284,166187
267,5692,20371,10646,9405,6202,9542,6538,8076,6661,6977,2665,3160,12911,3051,8283,4991,6663,5566,6244,143644
268,3199,1266,1549,4827,5727,2804,1419,3608,3914,3470,1925,5040,335,925,3532,3788,2097,2445,1762,53632
269,5212,2853,6639,5747,12738,7840,8446,6984,4415,4415,5513,2772,7200,4629,6155,2262,2927,1756,7543,106046
270,1878,7314,7433,7596,2842,8841,8672,8966,9635,6067,9557,8994,6163,636,3126,12427,11070,2157,3418,126792
271,7605,3731,5961,7602,6861,3193,4589,8243,8303,6723,5896,6241,2976,78,5425,8657,4398,3042,2993,102517
272,16360,16402,20001,10280,10776,9161,8917,16176,14087,16742,9521,11234,9879,17497,9181,18035,9070,3963,4106,231388
273,6671,7483,7609,6567,10862,1822,11333,11498,2177,2600,2136,5076,3510,5253,1059,3047,3452,1718,3104,96977
274,743,10427,15106,13060,6086,11669,10029,19017,13282,8470,13078,12603,18219,2165,4062,7531,4525,4091,8159,182322
275,8881,3181,2782,3431,6218,8774,5186,5827,9564,8179,5776,7253,7936,1189,1650,5798,4451,5383,2616,104075
276,2454,4332,3375,6581,4080,3139,3058,5628,2994,3488,4865,2928,4621,4525,3649,935,4871,2847,2125,70495
277,3003,3809,15288,19250,11893,14249,18253,19347,15773,7682,7733,11183,5920,3617,1922,2109,6301,3833,3856,175021
278,4175,4557,10983,7136,6293,5061,9438,11784,10380,2751,8166,6402,5275,2791,3941,4884,2499,2614,3626,112756
279,5482,11132,6725,8356,5683,15455,8994,7101,4838,4592,4648,10108,7680,3432,8676,11822,3472,3729,6391,138316
280,7654,7256,18715,13156,4002,5504,6895,7795,8081,10935,7553,7621,7095,1123,9559,4979,6278,5707,4146,144054
281,10805,9084,6156,5041,3945,1382,11561,11281,10893,9192,10741,3395,13063,8125,6473,4474,3538,3443,2029,134621
282,2339,2833,4022,2938,5185,7362,6604,4068,2789,3911,4316,3502,3268,1802,8772,4270,3297,4475,4735,80488
283,6046,10448,8668,6855,3042,3456,16440,6671,6549,3322,2410,2352,4633,5677,4271,8905,6659,772,4159,111335
284,5432,5311,3162,2945,6957,7613,3473,4791,4667,5176,4497,3823,13060,7494,2309,9148,1421,1416,2866,95561
285,12103,7722,11307,9291,8990,8794,5898,10590,8689,9278,5728,12533,8331,10852,10513,9390,4202,7980,3579,165770
286,2565,3100,3977,3401,2147,6112,17167,5662,6910,4799,11696,2828,2479,1936,4704,1089,1542,1186,6420,89720
287,7745,16081,10832,4246,6465,10342,6244,2628,10244,9321,10140,16140,12237,5815,8081,4570,2607,3296,3937,150971
288,4805,7087,4352,6507,4087,5234,4691,4369,2095,4274,6296,3386,778,378,3451,1854,4106,1559,2451,71760
289,12103,6988,21125,18877,5147,4064,8764,5745,15138,9559,7528,5627,8167,5762,4998,5091,4509,2722,6552,158466
290,1632,4662,4255,3584,11632,8747,19507,11633,17722,11076,6982,3296,6360,2033,6646,3993,5422,3799,5700,138681
291,4145,12064,12148,14212,9371,9493,14995,18614,3074,6325,12870,7923,5828,1474,2459,5774,6128,2983,4262,154142
292,6698,6887,8864,11660,3298,5511,9635,9937,8431,7712,15487,15767,6056,5032,12944,14226,5379,6389,5862,165775
293,10860,5314,14680,6791,16135,12977,13693,15685,7046,10483,6022,7700,9110,10097,11857,1241,13906,3527,9185,186309
294,7952,4188,7021,6503,2870,4662,5091,5252,7502,8200,4836,5174,7270,1892,5256,2723,7758,3266,642,98058
295,4747,5533,679,534,3084,5586,7129,7861,2628,2876,2861,2975,7008,4345,2949,3664,3538,4894,4250,77141
296,3679,8017,10228,10161,6628,15604,10459,10244,19579,13416,6138,6637,6201,5164,15373,10784,11753,1482,5911,177458
297,11054,6273,4920,16168,10643,7448,6980,8340,11871,7508,5847,11407,9944,11391,12584,3078,1375,5199,2898,154928
298,14089,10595,8472,11403,12005,12652,3613,12568,8322,9740,4965,10302,10744,6588,7549,6476,5865,10794,15391,182133
299,4125,3496,1079,4159,4168,1228,1379,2141,3066,2079,2105,3331,1141,2060,3495,2533,1064,3783,1566,47998
300,3275,12591,12169,4438,5105,6146,4501,4896,10477,8842,4588,15409,9242,752,7358,1457,1396,5298,3832,121772
301,15057,3806,13366,22647,8008,4927,12109,8495,9339,3015,3588,4302,3799,1262,2819,3293,2685,8616,4907,136040
302,2118,192,664,2644,8798,4640,1678,415,303,4315,4378,2217,1414,1890,786,4435,731,318,1338,43274
303,6150,13747,9279,8288,13512,10502,4333,6948,18422,15292,5539,3187,6813,5615,3447,2637,3731,1724,4581,143747
304,9161,2533,3068,20681,11705,8142,10609,19933,3386,5258,15778,10476,13911,1461,2688,5727,7055,2379,5591,159542
305,16905,6982,17344,11244,6197,6833,12548,15300,7992,13834,13502,8873,13252,1186,10956,12964,704,4261,6049,186926
306,4256,7420,3017,4113,11428,9613,8710,3500,7012,6924,3285,6567,2060,3675,6341,5989,9367,4287,2278,109842
307,4792,5282,7202,3945,2475,4670,3843,3707,6397,2120,1559,7822,1895,2872,1810,863,3069,2767,604,67694
308,9876,8190,3191,4183,7496,20345,12497,9368,7432,12741,8167,8145,5868,4415,15584,1874,2993,1806,8987,153158
309,4574,9173,16065,6805,11422,7743,5366,8377,14832,13861,11970,15619,21380,19032,2525,9548,10576,1915,3496,194279
310,8842,5112,3719,6401,9388,5819,7044,11215,3180,4652,3560,7461,2936,1850,2017,2418,3623,7803,12442,109482
311,7658,7238,11228,9718,8449,10956,11597,6254,5429,5547,9116,4774,7952,7415,4478,7144,9429,2478,11979,148839
312,2019,3895,4889,1117,1036,4185,5393,2141,3034,2029,409,3065,1087,384,2109,778,498,1145,1590,40803
313,1961,8400,34806,18130,12939,6842,13383,5089,14752,11102,12844,16345,21214,4794,10106,13565,4805,6156,4366,221599
314,4570,4570,3403,4660,2987,6022,2172,3114,3886,3556,3720,1420,1638,3106,1389,3225,5344,3104,1713,63599
315,7980,18004,4752,3112,3155,4895,4555,2437,5028,3069,3277,5943,2415,1904,2345,1209,3045,3042,2002,82169
316,3229,4311,10071,8778,24172,19566,5826,13326,28072,9113,8153,6836,10561,2332,9458,3963,12084,2967,4235,187053
317,16784,6834,3572,11056,10052,10702,16275,24040,4924,14528,11113,15694,14257,1262,1100,8443,8092,9705,3800,192233
318,1301,7557,11105,11444,3511,1097,13429,11222,10051,10448,3769,2988,4128,1553,9826,11540,3404,1210,7711,127294
319,8216,7814,5129,11764,6872,15190,15019,3787,15782,14866,8832,7186,8369,514,10351,2331,11113,2812,3741,159688
320,9867,4870,6630,10466,5121,8762,10869,7946,8314,19472,3145,4133,6812,1890,13630,1624,2619,3520,4412,134102
321,6487,3016,3132,5395,1674,7414,5364,8300,11088,2762,3868,9077,6690,10443,2117,3988,3353,4343,3943,102454
322,4451,14004,16179,15300,18936,13881,9787,25233,7959,9406,11863,12023,5083,1645,5175,17526,20730,12308,6627,228116
323,6550,7430,10932,6689,6088,6448,15111,8423,4786,12767,10425,4617,9372,285,2679,6609,10827,3123,8492,141653
324,5895,9060,7284,9655,12720,10125,7317,5010,5736,6820,7605,6015,8670,6911,5393,6649,5967,3163,5731,135726
325,4990,881,9730,12077,7337,3165,7281,1589,8691,1795,6191,3051,5039,3542,271,2627,4907,1888,3716,88768
326,151,5187,4281,5060,5282,7137,6922,5966,8084,8280,8466,16107,13426,4349,4767,6770,3031,2041,4305,119612
327,8342,6316,6508,9554,9911,2647,5323,3221,3612,2340,2381,7654,5914,1379,5689,626,2222,7505,5404,96548
328,5819,2256,3488,1186,3845,4998,6308,7262,7808,4466,4983,2384,3807,2934,3123,2819,1802,3844,3172,76304
329,10629,2883,6799,6774,14094,5767,4147,10751,18360,6719,4463,10993,16609,1727,10529,5190,7297,3742,3540,151013
330,3934,4150,4559,7254,7923,10784,5329,26712,4680,8008,11360,9296,6703,3126,5836,6878,5135,4686,4101,140454
331,4348,5610,11734,17870,5989,6018,13482,2338,7177,5308,4453,1950,3760,2041,15475,13395,3886,3276,4443,132553
332,12441,9898,7740,9001,7179,20197,13625,10879,8286,22625,13201,12042,10295,19448,11188,1448,19555,5018,5675,219741
333,11045,6559,9176,4839,9445,6678,9883,3696,12717,5041,5562,12649,9353,11918,3993,2145,2598,1955,8398,137650
334,5512,11620,16671,13586,11118,6838,6583,13908,10312,9956,10229,8133,7417,3142,2728,4595,17315,20719,11532,191914
335,5393,13310,22398,9097,8430,18631,14561,15088,8307,5409,11180,5857,10877,892,1347,23158,15989,12400,7053,209377
336,12528,8435,8238,6473,3626,3452,6767,3201,7367,7420,7470,12432,13102,4014,3758,2676,3616,4601,9627,128803
337,14495,13506,10487,8808,13473,9853,14780,11052,12132,10575,7458,6666,5622,3259,2501,5367,4473,6464,6491,167462
