node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,dir_25,dir_26,dir_27,dir_28,dir_29,dir_30,dir_31,dir_32,dir_33,dir_34,dir_35,dir_36,dir_37,dir_38,dir_39,dir_40,dir_41,dir_42,total
0,79973,78720,39268,51739,45035,52577,22185,32909,64611,32054,48214,44521,37257,35883,54472,39184,43295,26740,32079,23431,31642,47878,36575,21154,26864,35889,77017,15577,18717,18078,16969,16957,148498,92739,15702,15783,11260,18441,17473,10329,10978,10754,96609,1696030
1,55963,58363,16250,27560,12537,13851,14108,11783,13661,10276,14500,12926,11723,9945,15945,12321,16303,11053,9519,8497,12045,31765,14926,8126,9507,11220,90746,8713,10023,12152,14253,12645,109819,75268,12022,10965,7830,14329,9559,11511,15247,13937,72947,946639
2,97748,58874,30188,35932,13959,14535,13029,12580,20910,12339,13379,16102,8621,11635,9623,12693,10011,7919,11942,6765,11829,26043,10746,9238,11462,13683,96519,15127,12963,14222,14417,18423,117768,59262,12431,13009,11502,11288,11089,7105,11483,7705,77955,1014053
3,61320,44610,63761,27269,8675,6030,9038,8256,14792,8335,4276,5380,4828,3721,5812,8614,8083,6624,6439,4562,7097,22838,4971,6627,6403,8106,8630,117686,9011,7260,10118,7710,6689,33353,9775,7155,8976,11379,9354,6653,9195,8402,64020,701833
4,62885,51941,68158,19549,6231,6101,13187,7781,8269,4659,3970,6214,6615,3175,6153,5133,3974,4923,5826,5082,3890,14756,6459,5979,7194,4899,8964,91000,4771,6768,9650,7191,6848,44189,7070,8719,7028,11861,5965,11205,7343,6125,67082,654782
5,7860,5372,4618,4112,4801,6051,5406,3404,5106,2927,4667,5056,7439,7518,3988,4520,4508,5346,3910,4287,4238,4526,3032,4143,4499,4600,9264,18699,127373,4262,1479,5725,2846,1541,15350,5648,4868,5821,5309,4378,3577,5765,5788,353627
6,7856,3351,4839,2594,3771,3048,8081,3986,6466,4469,4499,3559,4719,3264,5554,3355,3561,6586,3477,4535,4737,5124,5445,4297,5424,4649,8555,115288,1986,4220,2057,2137,4456,15661,4844,3949,4637,1446,7091,5968,582,2048,626,306797
7,61435,16355,15680,8884,6624,5098,8295,5780,7735,7969,7480,4556,4083,4768,8892,7668,6657,4296,9307,7853,10614,12394,13858,12500,6965,8313,12301,117011,7153,6951,4224,3803,15856,18782,5425,5545,3463,5711,5145,5762,6361,2785,3565,503902
8,27769,8928,8737,4810,5118,4783,8397,12151,8369,9786,7547,5490,6920,7816,6585,6095,7236,5419,6215,8461,11615,11744,7910,6787,11880,8392,15230,109609,18335,12238,11119,9497,4982,12379,4387,3584,6559,3274,4100,9006,5433,8512,6190,469394
9,55629,38708,36207,17627,21144,7490,3156,7946,8353,6948,5921,7779,7104,5231,5741,4643,5064,3494,4227,1425,3066,21900,2847,5921,4653,5242,5032,116363,3443,5579,1564,8271,3253,12983,6511,9396,6315,12793,5911,5034,10501,5540,6501,522456
10,19783,7232,10796,1727,2651,6316,3922,13923,8322,12047,6842,6966,6551,6288,11981,6692,6043,5241,6226,4042,3485,4269,4893,3576,4117,4008,8599,120990,6111,5648,2729,2939,2157,12155,4459,2830,2870,8523,3808,2466,3451,6073,1462,375209
11,7371,4575,7547,3870,4307,4084,4230,11544,8218,9842,7530,6364,6551,7077,5561,8895,8746,6079,3332,702,3150,4170,2686,3526,3061,4461,8509,107114,5790,2452,4325,5003,1823,10405,1321,5272,2570,1277,378,2887,438,2252,1994,311289
12,14983,6644,8370,4101,1608,4120,2787,14115,8602,6744,6577,3772,7626,6414,6768,4051,7873,7105,2065,4138,5474,4338,4808,3425,4621,3096,6155,118731,4851,4210,3314,3623,3230,17575,3203,1728,4303,2467,882,5445,7851,3458,2776,348027
13,14651,9200,7708,3161,2817,5832,4432,15853,10793,7170,6763,7047,6546,6649,7694,6101,5843,8467,6048,5102,5321,7171,6002,4011,3608,3861,8135,91583,7177,4513,4005,2908,3796,10910,3362,4875,5654,2519,2606,2421,3011,3634,3256,342216
14,23198,6196,6156,2551,5515,4538,2640,12485,12703,9272,8102,5178,5318,7779,6405,5360,6755,6639,3903,4018,3196,8966,3193,3423,3375,2220,4832,93103,7028,6043,5294,8506,3614,14870,2081,1413,5093,4297,1044,3422,3732,4600,3568,341624
15,23784,8688,10063,392,3074,853,2347,10803,10774,8098,5631,4998,5437,4317,6475,4403,5420,5489,6557,3775,1585,4352,1063,1307,5198,3160,2302,16892,105262,4070,3663,7263,7248,4035,2160,4410,2420,241,3237,135,1313,1924,5108,319726
16,22033,11154,11530,4402,6563,2801,5907,10899,10711,7417,7664,5316,5375,7035,5139,7707,5213,6534,5163,2036,3272,3838,3717,2675,2641,6920,4474,11334,109637,3652,4032,6723,2431,5514,7078,1683,1199,2273,4045,2403,388,3525,3283,347336
17,23489,9949,9486,5318,3964,3521,2788,10897,12008,7828,4877,4646,6744,8320,5306,4910,3760,6041,2253,3379,2751,5435,4070,5063,2893,3032,5101,19302,113667,5969,6596,6650,4365,2566,7704,1733,3395,2313,3466,3381,3051,1218,2665,355870
18,16805,6599,5858,1722,4690,5311,2502,14805,15709,6284,7872,4552,5339,6650,5219,5532,3967,7929,6947,4640,2236,5530,4506,4295,2800,2449,4228,11712,122249,5297,5819,5001,6151,6476,4538,3310,1874,3901,1919,2320,3737,1528,6906,357714
19,42433,11990,7427,2498,3478,4768,2345,7657,9024,5211,3353,5871,4149,5826,2978,4300,4922,5840,3220,10671,8667,9148,7677,5395,6921,4445,15716,32733,100945,6748,5637,3087,3009,4811,7238,4146,6562,1622,2046,3785,4774,4292,16059,413424
20,40238,9684,10344,4254,6183,2189,2444,5279,7690,4527,2657,5321,3853,2065,3077,1730,3674,5025,1208,1068,14024,11716,8713,8726,9591,8762,28979,52686,87269,3234,5592,3417,3419,6897,3001,3964,2994,5735,2546,3312,4124,7773,9808,418792
21,48082,10337,9289,3736,2775,2564,2024,7660,6170,1865,5457,3144,1506,3478,4952,3660,1721,3775,3992,1691,1533,17759,12988,9797,11151,7932,13806,38060,108754,2742,3619,2270,3186,6352,3713,3948,4425,4406,4506,3788,2672,3781,6099,405165
22,92854,45417,42440,28725,31642,3084,5289,9959,6134,8685,3942,3803,1653,4071,1073,2938,2485,1884,4736,2322,3657,5137,9650,7653,9051,6157,26426,86444,13223,9122,12914,13924,12944,91914,10907,13322,13595,14532,10089,14163,10006,13780,15162,726908
23,60815,13067,13819,5547,3404,3739,1668,3848,7334,16971,1618,2117,1927,2571,1344,1466,2993,1156,2291,3874,1622,1976,4702,10991,12217,8903,27510,110733,5665,4098,7714,5264,9082,4111,8528,4591,4856,5528,4241,6553,4657,2820,7588,415519
24,69375,15738,16314,8865,3426,4132,3135,9803,9086,9128,2115,2410,3167,3675,3776,1992,4396,4307,3825,2010,1479,2007,5359,1430,15070,13293,30215,93175,4599,5640,5117,5537,5371,7956,12515,5607,5981,5339,4236,5123,7050,6350,9071,438195
25,61474,15860,13438,7081,2939,2534,3506,3038,8222,5721,2075,1814,1151,2474,1770,1911,2189,2385,3636,2271,1688,3100,1602,1231,3011,7051,30053,119489,8814,8031,7109,4352,5876,10573,9187,5012,6925,6614,4163,4227,5682,3809,8689,411777
26,51547,16691,12200,7136,4858,4085,1767,3007,9458,13277,3535,1486,1913,1794,1499,1603,1525,1534,1329,3965,1471,2151,2788,1225,2798,2694,26516,94016,5534,6688,5698,5667,6358,4558,8046,5434,4868,6241,9839,5094,5130,5354,8331,370708
27,12932,6278,6776,7275,4818,9251,11563,6069,3924,6146,4702,5489,5094,4186,4164,6071,4920,2092,3018,10724,5266,4813,3495,4814,59186,101705,60506,95763,9189,8024,7179,7847,8665,6404,12000,4954,4279,5677,5557,6512,4596,8581,9945,570449
28,14729,8975,10196,10075,11357,14595,15039,12809,13766,78200,50614,85906,33374,34099,56225,39525,46791,62481,17537,47904,48338,42465,43055,39437,34744,32257,34978,95235,20361,21261,23270,22426,35295,24053,23565,22420,19160,21554,21254,22961,17765,19210,148020,1497281
29,21985,33757,68810,72403,25636,29167,105135,43591,34645,64288,16037,29054,38786,43424,42912,34739,39769,36636,46111,43478,39878,119483,32191,25175,100724,98304,68547,16866,18995,18013,15356,17767,230814,112040,18882,21764,17101,20315,18131,16907,14165,19172,98683,2029636
30,19687,28545,86965,74734,18842,20746,84689,26566,26058,37947,17245,27185,28210,30706,34096,24978,33133,34731,41533,34955,39673,112417,37014,15496,54509,49411,60911,21564,18319,16938,13434,18315,177016,141729,19986,16869,10635,14097,10866,15251,17325,16254,83102,1712682
31,44764,93645,52421,16831,26340,94027,35054,26222,56258,14275,32011,39971,36055,37990,26826,35297,31644,37748,34378,38297,123998,27984,10661,70517,75843,67874,92201,19961,27365,23562,23419,19806,178255,118592,19426,16733,16585,22756,17224,16558,14222,19741,85013,1918350
32,27283,44943,23999,42555,11275,40440,18484,25929,35227,9828,29608,26898,27285,30767,24421,33959,23735,23855,28296,24864,47258,18667,9587,30043,35013,36767,72462,91210,22077,15391,19681,17779,19423,78484,18628,21063,14181,15087,15293,19375,17396,17185,99747,1305448
33,26540,50218,26079,45812,5948,43002,23660,26553,29301,4915,21075,24817,22632,24038,25175,26788,28136,21486,20689,22915,29832,22183,7365,31876,36943,27593,35774,85039,13808,17157,15583,12820,18189,74943,16968,14450,12396,16896,11776,17879,14271,14570,101428,1169518
34,87596,83052,76859,65614,51258,41261,14876,13529,25500,33396,13323,15756,14379,16101,14522,21125,18191,19720,23264,21256,31161,19730,17761,21852,22230,19434,39099,78257,21937,28561,32432,17928,12901,244331,45710,20106,15845,15742,13479,18867,24899,24114,28498,1485452
35,38822,34284,32828,31563,19074,20220,25545,27614,22130,9596,12619,16113,17363,15697,21011,23199,21542,21087,24160,30392,21695,15075,14008,27200,27891,31335,29263,117824,27811,23661,25769,29059,26944,27014,23693,24133,20224,28668,22631,21163,26108,22842,19887,1118757
36,38012,52699,42524,34436,20235,18044,20575,20686,27870,13457,25130,23621,20348,21847,18962,20014,19162,21898,25914,35089,19992,33107,19398,25977,34436,31833,35444,134889,26939,32432,28755,25672,27526,32323,25309,20917,21778,28795,22084,27659,22693,21394,28838,1248713
37,41540,47677,51173,46964,29638,26713,66379,13967,22726,11274,21144,24611,23455,29205,16110,19686,21443,17143,25440,22426,34720,27184,22422,31242,34008,24616,35701,128050,39746,40463,42159,40295,38191,41618,32871,43485,37433,38913,34901,37546,27577,43326,39658,1494839
38,23421,31736,21664,22377,8624,11385,11928,12648,18347,15728,10273,17437,14960,14327,11291,19426,19167,18236,23034,20830,8757,15585,4400,25210,22170,21593,21101,122980,10953,10814,9163,10680,6065,13028,7312,8236,8670,9522,5992,8061,11031,8890,9043,726095
39,29920,33442,29640,28017,19918,16228,16734,16598,22369,21519,10148,20305,23449,24548,24656,25686,18518,16929,22276,20227,15556,15701,20451,22105,23209,27041,23251,111849,26777,21250,28810,25682,20598,30291,25827,29924,27186,24072,25523,23148,28357,25004,23210,1085949
40,33168,39765,39438,36997,26116,19775,18711,13362,25691,18136,11049,20178,25713,18554,23071,27330,24717,22902,27760,23558,22367,20991,20906,17313,22018,20255,30877,104915,32557,31132,19917,27625,29841,26925,27736,22517,26410,23307,21993,21254,28574,30569,22047,1148037
41,31914,35277,38339,32641,23185,20227,20251,15848,23119,25608,8349,20169,20252,26930,20238,21812,18091,19929,30391,25557,20277,15007,17638,29000,37772,26566,42495,122255,32745,30305,30725,37529,32061,33955,27386,30128,35533,28461,26597,27391,26743,24718,26847,1240261
42,26737,35719,32977,30729,22061,18114,23013,19542,21500,15085,8145,19456,18584,20855,22658,21439,17456,22819,26249,26075,20295,22949,13310,22522,27474,20894,34971,113558,36551,35484,24141,30974,24462,36182,22342,27486,27877,22494,26698,21773,24974,29113,32059,1147796
43,30925,32709,25819,34734,19388,17366,36668,17999,26507,34201,8654,19058,18072,16040,18810,20004,22397,22882,26250,20047,20215,14494,11797,21161,25634,21056,34185,130687,34847,29531,29806,30735,32073,29411,28562,25712,28555,27021,33724,22951,22539,29562,27824,1180612
44,23388,30067,28958,32195,19877,14689,21818,13881,28384,28086,7658,16265,16587,16880,15196,15200,19206,19532,20959,16725,15867,8011,8606,18870,19775,14894,22195,65669,128117,29928,28841,31469,27223,26482,28711,28835,26311,21277,30546,27013,29088,29201,27960,1100440
45,21804,35988,36584,34066,20539,22104,40975,17874,25321,34129,7467,18406,16859,16408,12561,14400,15208,16532,25798,19347,14791,8212,11425,20282,23341,18906,29694,44559,113522,27626,27078,21447,30887,21223,25098,32120,33711,28744,31428,25419,22971,25639,22512,1113005
46,25166,36402,34941,31328,24242,22201,22014,18510,26304,25230,6242,21158,24844,18314,17545,19982,14224,15921,22907,18466,17286,9132,10769,15252,24547,17273,28256,49063,127884,30691,26699,30202,27127,24892,30929,28981,29728,27842,26162,19496,20730,33214,26793,1128889
47,44556,32529,34291,29723,19639,29855,23394,23980,32107,7871,23413,26391,24182,19583,18537,17144,12584,21635,26843,20325,10001,8636,14556,22312,18555,28473,63543,63990,129759,35412,31346,30971,30295,23140,37685,35802,28183,34709,28978,25106,32809,28827,28545,1280215
48,43112,36731,39573,25830,22434,23973,16724,22261,29258,7015,18571,23791,27245,18833,12823,12579,11493,15138,19119,24622,20992,16547,24212,30279,25840,34749,67681,46211,116961,34032,31404,32475,35984,30586,23034,29193,27873,28813,32457,29428,26327,33346,35486,1265035
49,119275,97977,97980,42594,36391,62404,21241,16599,30049,53861,13541,15187,21592,16577,14120,8381,9129,9426,14497,10604,22990,19665,27298,24945,24866,36603,112410,112033,22836,25850,23473,17361,19088,91023,14036,15223,16152,17327,18915,12562,16657,18837,34542,1456117
50,46972,32839,40168,29577,23528,12646,20250,21139,32104,5521,14757,11658,24830,23982,19913,16694,8205,16430,18861,16726,13949,17795,29105,29004,33330,37462,65597,83725,21995,25646,26727,23597,26963,55447,26412,26623,21358,24297,27262,21502,22813,22980,29054,1149443
51,18920,15202,25553,14327,11123,12144,20638,25132,29900,4052,17465,18130,18363,24789,14275,19826,19211,16357,18593,17968,6502,13112,28328,26675,33671,35038,37212,74863,17669,19283,17246,16760,19325,59740,15139,17721,11012,13674,16393,14458,18374,15177,18533,907873
52,55412,50377,59902,39570,29756,18844,25355,21475,37033,7435,19770,14664,17439,21391,17524,10915,11414,11935,17479,9195,30733,8072,13689,43119,54825,70324,105672,50450,36635,42205,42991,41046,38677,90179,40271,44050,39876,39489,33394,36159,41299,40081,48141,1528262
53,60529,52247,66316,33174,27075,18950,28692,23595,39774,4059,16567,18849,17647,14894,20290,17418,12551,8686,18163,9383,33078,13313,11269,26194,60203,73545,94611,51448,43311,48981,47604,47035,51105,115181,41420,48458,39388,42809,43187,42791,45171,42387,53828,1625176
54,72778,42871,28147,21832,32849,23943,33621,4379,18756,21271,27081,24781,17939,15081,13946,13476,15201,11141,16915,13049,10466,20076,22334,38224,94168,65908,92469,37584,44762,36191,37664,42224,38663,68793,33257,35494,34110,39758,41011,32895,41063,39475,53836,1469482
55,51154,39268,25091,42662,34368,44845,7994,29176,35006,40997,35772,29850,25356,25814,23827,21229,21757,23831,18449,17695,32130,37064,36740,107984,88166,158495,91576,48858,42530,44130,41112,45314,41582,81507,39011,41528,33801,38707,41296,37784,37999,36943,53884,1852282
56,38047,36239,39729,46231,38873,37287,35778,33448,53625,104548,50489,101595,102480,110408,64516,66339,100242,42435,45388,54692,24985,49113,51021,44850,43401,37521,89134,40923,39957,40170,43869,41865,45654,65007,49111,46823,37181,49155,42210,50932,51815,51629,142991,2381706
57,33842,28266,48647,57388,62898,38234,36594,33896,23513,25828,33046,21287,29344,25840,20286,20597,28382,21995,23362,20084,21870,21973,28040,26929,21536,38507,72393,16009,19347,20744,17823,19036,13006,55105,6987,9044,8956,8080,9380,7341,8121,9607,100596,1193759
58,108349,115999,30045,36089,39089,26769,31468,46360,22250,23647,23800,17784,21271,20728,22048,23931,23252,29110,25749,23921,22166,19661,28956,21392,20845,42250,59823,6276,7731,7843,5469,13823,123656,72939,6907,6304,6119,6757,6980,8282,8265,6014,56548,1276665
59,110038,27150,32590,37220,29250,20171,26913,16733,15598,19002,27088,21317,20247,17110,22063,17579,19558,21630,19111,20581,14526,36228,12338,10593,24854,39889,62602,10477,11007,9307,6814,8176,64553,72809,13179,7962,7952,7785,6271,8794,9197,9370,39666,1035298
60,117377,24102,39147,26920,25233,23888,30005,26665,15669,22333,14347,19560,16480,19704,23879,19755,19620,27541,21329,17265,13307,32693,14310,9623,32192,27447,76362,6996,8089,6712,7012,5211,56436,61816,7127,5918,3140,5127,5006,7164,5024,4097,44247,995875
61,66395,19413,21788,17378,21654,18945,23894,16629,9161,12621,13043,14030,12105,15745,13124,13374,17977,16059,16673,15099,11045,19298,15545,10460,20835,22060,23190,77106,5584,7465,9713,5853,8067,66152,5793,8870,6057,8167,8431,9141,8874,9174,42342,784329
62,64858,17611,26024,13651,21749,8711,18884,14755,8300,9758,12700,11737,13792,13050,9864,13627,11395,12369,14002,9449,13720,20574,9206,7747,18703,12115,13583,71917,6828,7393,7486,5780,4425,60487,6895,7285,6603,6619,6524,9219,9343,7688,46104,692530
63,62196,29816,35162,31719,26619,20430,19989,9854,10101,15158,30880,11094,11392,15745,13744,11339,15875,15890,15618,11259,11505,16065,12697,15147,16476,17245,12186,84513,17021,21479,18596,17318,14029,268537,35210,19433,18645,17497,11743,16774,15271,15922,18828,1126017
64,36258,15920,23839,18462,16977,8560,12806,16740,12183,9704,11144,14095,14461,13469,12962,12189,7633,8709,9257,8899,7711,22749,6971,11140,12957,12068,13410,97321,5182,5303,7546,6755,5281,17738,9120,4987,4875,8004,7603,10419,6013,7199,6727,581346
65,31557,15048,24187,18878,17747,11675,8062,38528,19251,9113,9125,9272,13074,10520,11498,9259,9767,11759,11665,12572,20542,28510,11216,11806,21596,14514,15055,99392,9755,7226,6240,5167,10691,10892,5469,5713,7650,6091,6738,6456,7765,5886,5976,632903
66,41408,15185,23117,18260,19222,9715,7929,57826,16027,12104,6491,9371,9858,9854,6650,11457,13180,12400,9568,9715,5942,25908,13267,14820,18632,15993,12603,91262,13972,10671,13077,10396,14504,8688,12292,12282,11626,8734,10104,11732,5653,11044,9378,681917
67,33390,7975,12981,9398,7973,4664,7076,9046,15222,8678,10265,10273,8539,5860,9226,9848,10236,7323,8711,8703,9347,14519,7981,4625,12106,5805,3942,114879,8326,5253,5306,9240,2870,7953,7506,6589,2295,4658,2254,2469,6690,6150,5422,461572
68,30766,10768,13851,9478,8485,4081,6057,28192,15122,16087,12156,11172,12093,12284,9978,11213,15099,12860,9999,11976,10182,15582,5637,7533,13790,12434,8568,95058,7247,6254,6920,4919,7532,10337,8146,6001,3275,4698,3445,6692,8833,10047,6712,531559
69,28251,10398,14240,8750,11689,9063,7363,24410,14878,14515,13737,12557,14348,11032,14469,12236,15407,14729,15526,15333,8791,19982,5793,8158,13217,9825,10335,112505,7246,8318,9793,5418,5236,12703,7277,6523,8219,5891,10803,7496,7508,7194,8375,589537
70,33951,8839,11521,8974,14110,5917,8307,30354,17756,15933,12242,9983,15020,15824,14448,12632,12377,15377,12918,12935,13260,17302,3580,6853,14341,14655,16181,109428,10265,9130,8627,8797,9435,9991,10090,8316,6513,6580,6135,6454,6355,10373,5485,607564
71,32571,10122,14533,11064,12263,4437,6655,26397,12665,11860,12461,8130,13158,10465,19870,10325,13483,10169,12285,11782,9114,18445,5048,5552,8835,10506,9732,87585,9439,8259,11395,10683,9707,8096,6229,7578,6100,5011,8235,6339,4579,6693,5886,533741
72,24292,11274,11652,7420,10587,1561,6168,26038,13759,12147,12919,7291,11275,10079,11582,13417,14755,13443,13572,11311,9724,20828,4236,3926,10680,8844,9788,102954,11665,10360,13347,9389,5598,12057,9910,6937,4602,5140,8241,4915,6182,6401,8451,538717
73,14573,13226,9032,12408,11023,7032,38404,14642,13821,17352,9217,13422,11489,14985,17031,12269,11595,12683,15934,8955,11747,3617,4466,11096,11918,7393,30836,23291,87070,10210,11401,10803,10113,10693,8634,3887,5670,3914,5838,4516,5248,3506,3316,568276
74,16870,10191,10705,12287,9972,6853,25778,13044,10939,17203,10491,10817,9838,11261,12748,11270,14065,13560,11988,9802,13452,2683,5461,12473,9433,4521,31953,18779,103052,12637,10807,8876,11143,9048,11052,5297,4668,5004,7493,5072,5002,3896,3815,555299
75,14420,12285,9929,11021,11096,10161,19883,14904,11164,12352,10366,11615,11077,11066,12725,12018,13629,15429,10584,8781,16752,2076,3338,10153,8212,8708,27000,15784,107777,9381,9815,9766,11278,8814,8655,6686,8380,6810,6851,5898,6356,4007,4462,551464
76,16372,16085,10324,12882,10100,8871,32785,15150,15053,19835,9255,10560,10364,11452,9813,12526,16509,14605,14724,9651,9270,4115,5291,8722,6209,5332,19922,17654,89962,11220,13317,14579,13168,9995,11709,9365,10070,10019,7690,6435,8758,7432,7193,584343
77,20898,20422,16663,18477,13318,9174,20640,11509,11738,12317,5964,8991,8052,8867,9828,8206,8382,6961,8986,10334,28986,8703,12121,14520,9582,11802,27439,12670,107584,11650,13131,10881,13375,13531,15196,11269,11320,10678,10738,8552,12087,7665,9701,632908
78,39689,31950,27308,23828,15870,14867,20906,8525,13826,14336,6264,7955,10223,9024,8368,7909,5650,5403,8002,6006,6179,18810,18753,23375,16162,13215,25405,14883,99899,17115,23699,25511,28198,30457,24968,25687,23687,24106,24782,23747,25000,25254,20319,865120
79,30455,27317,22094,16339,10214,9007,10570,6529,8930,7246,8689,8511,9769,8009,7557,10113,9864,6721,8463,5590,11095,28000,20752,15095,15438,25199,12937,54269,3027,4691,4189,4154,6477,50251,6201,2563,4680,5878,6320,4469,3753,4511,4567,530503
80,31311,32505,21699,16942,11589,12756,8458,7045,9359,5699,7289,6991,5978,7696,4621,6270,6368,6852,7282,8414,20219,6097,23234,16072,16336,24124,13347,73868,4481,4933,4733,4886,5084,55043,6200,3795,5397,4293,4979,4588,4937,5337,5712,542819
81,42497,44533,41339,21738,18490,13295,9301,11480,22693,4677,8648,10075,10557,9311,6080,9493,8227,14545,14678,12003,25547,4761,5878,26119,29153,28671,84279,15052,15031,13702,17003,14213,14409,55182,14589,11927,14021,12964,15833,12803,12066,13834,18493,809190
82,54669,49877,22329,19799,22228,10988,11762,17872,6919,9058,9281,11216,9637,8923,9921,8431,15522,17522,12365,30303,4617,5908,9889,24568,30748,18473,65787,15940,13178,12823,14981,14866,17004,61854,11905,13089,12813,10791,13646,12840,10283,11054,20469,786148
83,36672,25236,20605,10765,16859,15355,6238,10594,11084,7638,10115,7888,14041,9643,11063,16495,12894,16749,4553,5876,12090,11962,30205,14579,57471,61589,61564,9673,9578,11433,12975,16331,12304,69725,9208,9230,10577,11481,11268,10979,11149,8032,16311,760077
84,14019,11533,10754,13410,16298,18276,19170,19820,23056,17964,15241,88628,99187,88629,90721,91242,68436,57092,34225,41297,39908,15777,61262,32720,57554,56653,70623,29104,23960,31010,30529,29418,32651,65116,21206,28954,26048,26708,27158,26623,30399,29726,32013,1664118
85,14252,9395,9838,12343,10585,17182,14199,14539,17326,10160,41971,132653,119512,103010,101849,81033,62691,40203,44610,48376,12384,52849,46532,56138,72637,71077,64858,27532,30730,33961,31306,33682,30661,60217,28649,31505,22592,26472,25277,24254,27664,29076,242725,1988505
86,53848,54893,109983,100873,92711,80435,72741,43459,44573,31704,28568,14694,32241,31810,63281,63098,43171,53167,49626,53116,46154,54033,74260,33823,79484,84207,68657,40545,38150,42403,39216,42633,38713,86236,25058,29813,27290,29869,31060,32028,29770,29534,238854,2359782
87,73813,50701,98595,75142,113982,102042,104416,52050,50149,43732,34241,17625,31771,26785,56174,90863,58169,54047,78139,70498,57204,68607,100631,40022,81816,81623,62425,24222,24021,21600,19020,21236,408785,99112,27648,26653,23661,24303,24803,24046,24145,25965,153133,2747615
88,54891,102019,71554,107475,103414,108808,39653,57003,35974,32588,12959,30474,30056,43535,95198,63399,53250,70528,62267,67154,56860,95926,39281,84004,82978,98181,50167,31048,31750,30548,25448,33205,316588,95908,31315,26327,21069,29621,30556,29118,26199,29719,155271,2693286
89,48898,96842,60279,91812,99155,107771,45608,49650,37909,33044,12694,38354,30047,42304,90718,60202,51183,68656,59035,63744,59993,80351,41442,70258,71753,79075,60794,31707,33534,32021,27796,28963,288703,98049,25317,26319,23084,32004,26399,28215,26988,22017,145358,2548045
90,46059,99587,56108,131398,120623,108472,47844,39905,34154,28333,13582,36932,35152,35172,76228,49597,44878,47873,47823,45667,44388,56512,30647,48797,47088,63353,30745,74751,30639,26985,26843,25627,27414,107028,32735,27004,26654,28278,28909,29221,30122,26830,164183,2180140
91,45877,84790,46565,78497,62510,59179,39559,34136,30358,22448,8670,28146,24430,26377,55130,36888,38256,36447,37169,35527,32551,43226,26289,41201,40848,48002,8340,58714,24434,22623,23973,20806,26439,107328,27638,22781,23317,28010,24620,24554,22362,23116,182004,1734135
92,80171,74405,52572,58731,60641,65130,44775,49039,32213,29346,14127,60501,38604,22799,51205,22283,37627,29453,35879,29231,27349,37363,33769,30924,30119,29747,19577,68771,31063,28062,22709,28132,25200,225486,44378,26444,23645,35338,22091,28956,27216,31600,30413,1797084
93,30179,41764,39920,59945,44978,49228,36277,35968,42415,27653,12952,32247,24900,26320,58501,37935,24128,28159,19221,27044,17969,37339,16668,30749,28433,34317,12850,74088,24647,22708,32194,27173,27319,36399,30585,28125,29868,33211,32136,26033,29905,24950,23266,1380666
94,29818,33121,44212,49592,48181,42718,27629,28518,40446,23500,6610,25614,20238,69120,75350,45027,25580,28540,27426,25920,28845,45352,30737,45565,39676,25579,16196,68561,38515,40964,35412,35389,36403,39291,33198,32520,32088,35033,39296,34400,38094,30045,41495,1559814
95,33866,35735,37300,36384,39778,35457,22152,24834,29791,20127,30225,20160,16974,10485,39643,19801,25754,22883,25713,21048,23934,23603,16356,22804,25418,22626,13234,84095,17253,15866,16070,16413,10195,14555,10768,11082,13211,10812,15889,13686,14174,13482,15326,988962
96,55056,56615,32664,51464,45609,39342,29594,23014,22031,17558,17949,9089,16818,19112,34437,25914,23049,28628,25959,29850,30511,32461,18736,34819,33795,39400,16785,118886,35568,41697,36365,39377,53195,37154,40199,34191,41282,41136,34968,40118,34882,38643,41236,1519156
97,32958,38791,31848,43703,42708,37877,28259,23154,25949,25815,21291,14551,21489,22467,48267,25172,30401,36516,29358,25211,31752,37493,20970,30247,30622,36657,13450,64158,26686,22981,33766,26569,24190,37880,29313,30389,21596,25836,26139,27608,21621,28160,24372,1278240
98,54462,49797,58417,52809,48764,38203,29574,28629,30082,19406,33477,49219,15924,21131,71161,53559,13274,16878,14745,23631,20928,34653,24210,34833,43417,29847,365950,64567,40955,36848,33826,38974,38971,47369,36456,38710,41512,36321,43343,41640,50729,43994,44139,1955334
99,83214,87293,68283,99749,86022,74990,66330,53124,38876,43445,46125,11905,60338,37004,77872,79883,41754,45171,47099,41077,43227,63724,38488,53413,54614,50904,372864,91870,61130,60712,55226,63403,61854,60340,58307,63175,56875,55211,51076,57942,62842,57179,52942,2836872
100,47083,54310,76688,64552,55998,51199,39370,25198,41667,37019,9926,25075,29374,56441,94464,43135,42513,44128,36734,37101,64785,36314,54439,52838,45892,21359,152006,77813,55368,55720,50623,43779,53495,52598,40842,49636,48051,54382,53293,50468,46078,45339,49617,2166710
101,50912,54841,54643,47483,46683,39472,43415,35517,39737,16211,28993,31598,41817,63557,64900,43147,41917,43146,39079,54354,30633,32190,35641,44532,10475,25512,25325,78611,24626,27776,32068,30470,32890,38986,34177,31125,31620,32253,38507,28345,28801,32204,35277,1643466
