node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
104,99246,107874,140193,109278,89569,110201,90268,38316,61823,81196,79211,50064,92860,52984,34674,15389,64413,1317559
105,121945,126348,158909,76831,81706,112439,117337,79557,28338,59441,83764,19294,80953,54971,18242,64877,40514,1325466
106,120212,98708,106068,125621,98958,151695,53174,25988,72979,90643,53774,21108,59333,78102,102211,47607,50557,1356738
107,68781,103041,95617,117625,101396,148912,107001,60348,93512,51136,83290,62258,69232,21080,18436,50819,38963,1291447
108,49297,70035,115834,94050,108481,105612,212080,99535,66035,42559,14808,37912,60509,29249,48030,57763,31395,1243184
109,195092,113049,106835,184126,103962,88375,111278,79017,100298,100067,64468,57434,128878,46158,72088,97578,144545,1793248
110,178787,119188,127376,112220,125153,101027,181013,81902,69593,61483,50667,17576,86053,50566,64827,26812,22922,1477165
111,122399,188698,122157,210244,181039,187778,113652,64429,80866,34839,69357,20706,89544,105463,41954,66078,17532,1716735
112,91176,127537,133470,136850,182966,183243,180404,44826,21626,77342,18757,67307,55499,70006,35771,35078,74493,1536351
113,68741,100510,126912,123696,118844,143524,117457,59273,56979,93151,80705,36083,71751,32532,20134,15748,50053,1316093
114,135247,138451,123431,132768,108279,154587,79602,71736,36568,32659,31035,67060,96474,27617,108801,55942,52994,1453251
115,116779,101832,127629,118911,88060,144899,76987,43011,114743,48299,115196,29781,116408,30909,17038,41105,52245,1383832
116,98717,106261,125096,95850,85199,151198,124687,50059,44781,52323,22266,54988,75071,62678,50619,46632,62069,1308494
117,115383,110884,87845,154266,146133,178206,67496,36785,55265,17205,99759,83273,85876,42217,47520,66489,45238,1439840
118,96410,99878,87642,82594,137094,123060,161263,30467,28226,81701,39482,78574,101598,17136,35972,68475,37917,1307489
119,97520,151204,97148,120991,73714,123297,216138,49187,67221,41029,60789,100702,72338,55557,132960,40311,92504,1592610
120,113673,142706,136683,117776,96119,109321,135535,84423,73986,81473,90041,75180,198280,101866,86738,66055,93235,1803090
121,371977,176397,168576,201346,217495,186842,143628,113730,107125,92841,99814,78248,39822,46140,68151,62681,70827,2245640
122,39370,39168,57851,52171,61494,83268,66391,69713,82727,71779,94590,121001,118014,76299,88133,82188,85390,1289547
123,78379,55745,41564,90442,98730,67624,107176,104593,107109,95770,97756,135298,60917,103037,76774,113437,150992,1585343
124,130462,173400,135872,130285,108334,118491,134410,138458,124336,116083,95097,88735,44454,79830,93962,153842,85730,1951781
125,100637,97847,107884,93997,97476,80714,75755,69806,73744,71316,61429,267840,77815,34233,62502,84420,61674,1519089
126,109978,106734,120275,99661,86048,78407,71076,72692,67438,69342,61724,269501,82093,69717,36526,89601,54719,1545532
127,132297,133534,144161,114407,129722,101553,94611,90439,86174,95870,85991,240115,122114,110919,78019,66618,100252,1926796
128,38754,25675,39898,49621,49244,43794,62422,61544,41752,65662,64251,102955,51823,67384,83961,54735,55475,958950
129,96361,42550,48466,38243,60590,69874,75167,80254,92082,97218,91935,113449,110667,68625,65346,47213,120142,1318182
130,212313,164594,248225,167122,165536,137728,125530,130936,147171,111304,88755,138596,111074,50787,42990,62727,54134,2159522
131,232772,244246,160361,112598,125853,86033,83980,74213,81397,98494,86521,40598,34945,23073,37485,37323,24934,1584826
132,81411,39133,32084,149231,118408,110031,103606,66626,79068,120348,99706,54603,46600,34189,41323,41086,42301,1259754
133,27655,36776,104018,83341,78221,65692,64988,75161,88707,87876,134597,46809,48221,29194,35430,36314,33322,1076322
134,36292,91521,76324,55606,78856,41401,55300,86706,79572,95797,91655,51254,27985,36340,39598,30436,22428,997071
135,80966,56159,69267,52632,32062,54373,73989,74261,78361,53277,52222,41959,21699,30768,37532,15217,22085,846829
136,63438,51340,62285,39527,44231,65128,73827,75007,56688,44325,41035,38150,72987,40858,45953,40012,20886,875677
137,45072,95984,30960,34004,73274,97616,83457,66654,70204,63430,61035,66092,40151,26760,38666,21279,32545,947183
138,56510,27158,50674,58175,74892,52995,51964,54855,51645,37007,42942,41067,37987,34244,24539,35827,28207,760688
139,33126,43456,78561,112016,52446,58821,51670,31561,38859,37352,52822,45727,39290,35798,27813,21833,25639,786790
140,69612,88398,73808,72869,53943,38754,48981,35747,32933,48068,46720,29488,42649,25627,34059,18213,36034,795903
141,71676,97598,30347,52474,41856,39265,25704,36477,37603,33786,33438,21613,19419,28885,19398,18298,20690,628527
142,116150,29649,85897,63653,31227,49951,51293,71099,70916,49603,65600,29053,21261,31426,54259,26326,12301,859664
143,111745,31295,47612,80003,56269,90809,79462,67239,64665,71125,59044,21943,24177,29326,29185,70501,20323,954723
144,25206,138669,108006,30801,46407,35286,58351,72458,68945,76627,83005,13602,16928,74331,21975,34328,17869,922794
145,50592,70544,84832,61607,85284,93665,63638,45667,42379,49934,70461,65849,88960,59818,40119,30498,40434,1044281
146,113772,110429,36986,43681,70987,61424,88336,86873,90439,96840,140881,28377,22693,50813,21814,34604,36590,1135539
147,49358,36900,50820,47688,42841,32557,26032,35816,22244,29113,26694,25542,8868,21274,27329,21404,13304,517784
148,69457,27821,56050,57772,59246,67415,70539,75001,78580,69967,61172,23950,49167,7700,17556,61100,16484,868977
149,60000,75424,70971,62933,41922,48784,64735,42156,58183,50820,47307,33297,20801,56300,10059,29591,21901,795184
150,30777,58119,72527,86759,81080,107272,79975,122914,106847,86403,73188,51412,39443,46089,86469,30683,30006,1189963
151,66386,98590,28393,57802,30526,30020,31595,41131,43275,28886,38507,33684,38039,20797,22468,26066,25117,661282
152,61543,34153,31069,87677,81517,71296,92427,97238,55636,47753,60753,64674,39603,15764,37764,26586,6587,912040
153,51671,27200,33434,45079,37308,37694,38819,46400,39928,26486,35624,17368,25230,16007,18664,28484,5961,531357
154,84853,101754,90220,56160,76280,106656,79479,90590,93112,58529,66329,95386,32507,63682,53825,23618,55509,1228489
155,29424,92526,35293,62858,99017,76904,50183,41837,62044,103620,49187,27023,40318,33068,67966,16966,30727,918961
156,34127,89364,50011,59110,122681,83263,61338,57712,80425,65358,76624,14427,40667,43217,16460,45838,32861,973483
157,59535,98862,80024,47255,52657,57725,139542,90270,68014,51552,94560,32793,10053,18652,50440,36591,13863,1002388
158,73810,59238,49195,74683,27569,29802,35937,26024,36475,46004,48939,38466,7915,24894,15979,19255,14329,628514
159,88743,63029,32517,147643,122492,77274,68058,76869,66814,106161,105907,58462,27452,28633,41279,26091,10890,1148314
160,72816,89462,89932,115864,58260,104536,114207,134817,74892,90929,76771,68189,41463,39576,56858,21806,17238,1267616
161,35839,104835,40917,53513,32418,52708,46447,38663,26958,31138,36229,35601,21426,19401,20851,34866,7180,638990
162,48943,24373,80717,65134,69341,72463,74979,61080,79604,60088,54477,29129,46535,35821,14528,4491,24020,845723
163,80402,26912,45743,73986,91248,50339,49861,55876,55945,59144,73427,33879,53342,12995,31109,19410,9273,822891
164,41298,44338,38651,40379,25342,25751,29187,27892,29864,26759,27608,10874,32444,17709,21770,18708,5251,463825
165,95630,98820,35994,41690,61692,58666,99270,87263,137165,83782,115296,34343,38227,36371,14836,63565,5512,1108122
166,22838,59225,74191,74687,72268,57526,51228,70007,52313,34433,42214,23380,20905,39531,12808,30371,38431,776356
167,54861,119094,88661,73649,45469,65624,41226,58821,74474,130111,82145,11375,37559,14709,34230,22100,78846,1032954
168,132266,68891,39046,143379,64773,82841,114897,82583,104281,73951,85666,57463,39355,59906,26255,49886,16553,1241992
169,71080,75628,24299,78240,52632,57881,43563,95684,49185,58889,76471,40251,51341,24871,32545,32999,16844,882403
170,44084,88185,33995,67420,94800,112643,98299,73462,48853,57268,96397,41853,50712,37659,4237,40295,17660,1007822
171,34518,45274,30416,28530,22792,23230,24054,23040,25093,22811,26114,18559,21731,23046,5122,9536,21291,405157
172,23033,18951,88862,25659,64450,83725,85188,89033,68503,85713,79159,63300,31009,31769,64226,3244,24457,930281
173,32411,33294,62227,48586,52997,47028,62268,44060,44651,44683,41833,61519,18302,36222,32383,15735,11096,689295
174,100614,40586,79814,86311,56679,89821,75048,100419,65195,73207,66677,56113,49617,27087,55743,68794,79627,1171352
175,42822,32329,53618,48885,47807,32235,32132,27815,26786,30260,36140,25011,30705,13773,21326,19508,10192,531344
176,91020,78105,88911,97502,54717,92106,63984,73235,57312,81881,64299,52348,19619,12065,39038,43480,18161,1027783
177,30505,85042,58248,108723,107557,75809,80711,70391,86758,61799,80039,61800,66765,18001,18649,62426,27612,1100835
178,35505,69922,95525,82523,108484,90351,100188,97871,84240,75394,99244,82322,72581,17198,36505,44332,37292,1229477
179,83201,70644,23943,106222,100573,95551,104967,81160,126813,111134,94081,88052,35928,45263,27922,45805,22722,1263981
180,96500,27075,119475,28368,39665,27906,42053,56830,51495,58146,72666,18651,27134,8896,32007,40540,14806,762213
181,31456,51408,25955,25608,28010,24949,25766,28316,25270,25688,27247,23260,22276,2999,17633,20824,18737,425402
182,42276,22295,55708,60641,33300,34418,35438,34354,43255,36515,40970,20947,47923,24345,5106,25302,30405,593198
183,31968,41297,81229,69746,55817,75944,51451,43433,54439,45824,59355,40421,28158,49338,36534,78614,77162,920730
184,42895,27411,38066,37691,67917,59219,46359,61831,55118,43970,53635,30384,32892,41257,38232,16430,45162,738469
185,48530,100372,33878,49879,43907,61765,71624,71377,63125,69566,63342,47278,44208,43327,13831,29684,39096,894789
186,65395,49030,51748,45094,48412,41598,50740,49219,45855,36949,38757,28090,31621,15110,24977,19827,16524,658946
187,87299,141147,84175,79543,133147,89007,137183,137494,103315,114071,116521,63894,58497,116837,65545,57329,34688,1619692
188,41549,52167,24921,36979,82295,57738,87402,98605,70200,92364,71282,90982,48099,143745,65063,51632,58648,1173671
189,21336,25695,40102,44890,36910,81807,46738,53580,54680,68681,80342,57951,94280,65146,66041,62074,48968,949221
190,262262,107446,112107,107484,98030,165833,78066,89616,64914,55300,52639,41777,31080,45391,49536,29191,19942,1410614
191,181042,162506,115348,74269,64494,49280,49167,51710,39990,50607,44140,29824,22912,19214,43374,28779,17035,1043691
192,234115,274925,189566,162412,85283,100799,77846,140359,94368,99299,99902,87331,63368,89705,108352,36535,23728,1967893
193,67693,29470,35521,47752,49816,79677,76536,71538,110531,91259,107312,54740,66481,62514,108754,68664,40008,1168266
194,24171,22396,38509,50375,53509,52968,79413,68974,63362,91474,89772,43766,75622,55587,86078,56789,57234,1009999
195,91384,86424,90619,79906,104551,66302,74160,73670,70774,58313,62234,59099,66680,123256,42914,41623,23856,1215765
196,113571,91870,84966,109342,94139,60343,70852,77657,70649,100212,59745,52353,131571,27118,105247,40180,30421,1320236
197,131644,71975,52054,58263,66135,68416,90008,52027,73605,49171,58008,64245,89351,33871,113666,41344,50525,1164308
198,25123,21073,37864,76098,48479,51144,26714,26085,35916,32001,34393,17827,37447,25614,25678,23928,19860,565244
199,17736,26797,53511,54419,36039,38877,62472,40023,48975,36874,35786,19703,20875,43615,31373,20080,24906,612061
200,25749,37037,94475,40198,38671,61068,48962,52150,76155,65604,58970,25444,13004,66725,22385,27473,50930,805000
201,46047,88738,53701,49086,37002,33725,41102,35884,40251,38087,38142,73844,60956,49557,23912,25875,22591,758500
202,42535,28341,29321,31586,58104,33179,41055,24189,29428,33707,30650,20042,8088,24524,38182,19272,16384,508587
203,51158,28161,45134,100240,73597,74159,111187,70781,66702,100777,55232,21738,26506,7915,63025,47713,25467,969492
204,115849,28351,101858,116631,70110,84979,80328,61141,77805,120588,87703,22615,24974,46260,54681,30307,24964,1149144
205,57011,91960,69601,60951,106717,41416,72981,99040,76603,89260,91272,34764,19251,18985,30509,45537,37263,1043121
206,125933,72461,47982,65477,62764,112709,62754,89693,72475,59449,112725,42336,23432,25256,14291,71200,33478,1094415
207,67176,79742,52092,36401,115899,82389,81889,119623,82904,56784,116814,42755,27420,13787,46791,76668,28814,1127948
208,102746,49747,25451,39984,66239,54093,73615,42166,67226,47985,39469,11720,33719,15927,28138,25163,59210,782598
209,28102,33865,43064,55903,52061,61662,31064,32433,30080,41026,35741,16202,39438,20656,29814,35940,5627,592678
210,30840,50216,101777,104383,68457,80820,90070,119860,83163,103392,86553,81581,69867,39241,54786,66315,54961,1286282
211,26783,42002,35493,28663,23787,25164,30206,29003,25181,29286,31753,11223,24262,19681,25846,17563,22186,448082
