node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,total
213,42132,26467,51389,42649,52556,9993,30536,44414,23351,25133,26203,44144,26685,20000,3332,9797,15846,21856,23316,539799
214,100021,81396,35066,31901,48983,41138,14584,57453,58556,42249,20865,67543,81322,13294,53377,28652,30000,39042,54532,899974
215,9,40838,16615,54462,30000,36525,25564,16275,17316,43503,50121,45019,20973,15489,16013,11550,33107,10000,59362,542741
216,80884,37292,52046,30981,28792,34809,45729,10012,13808,20081,31156,14141,23336,16507,20479,25766,22817,10884,24965,544485
217,30904,21704,54575,46689,51585,32036,31927,23730,16283,36531,39479,33455,21176,15326,224,9325,19356,16344,47115,547764
218,14969,53527,26025,36148,45180,29666,34577,30000,30802,48358,11775,37286,20358,14947,0,44019,13349,9654,30686,531326
219,83750,222907,31880,67220,22036,60415,53929,34413,3697,65370,34612,49800,52372,38161,15443,11541,25229,38428,28503,939706
220,212251,96749,58651,56781,35098,59874,45080,80768,33189,76382,16986,29593,30677,25376,14480,25359,81934,6271,36553,1022052
221,37330,43430,40000,26564,0,10006,7288,20000,11608,26668,0,35382,0,10000,0,10000,1192,0,6,279474
222,10001,17893,30000,27432,38316,48162,10000,36456,9178,9728,31704,42585,23243,14621,44746,12664,11935,39639,43153,501456
223,55874,50840,33431,20664,54550,24424,14325,20603,34131,47381,21081,45053,30703,10000,16516,6449,31610,23023,9946,550604
224,69499,16608,10009,45774,49756,68688,40331,24020,36690,70031,56854,32075,1388,8368,19907,19552,15312,21407,14931,621200
225,43219,33839,25345,55986,17562,56393,37783,9230,10151,35988,41836,21046,48853,24289,20520,18068,51572,6998,59202,617880
226,82282,38446,51502,77249,30186,15623,29654,18615,31228,6696,21514,38881,51333,40000,51260,31576,56038,0,51138,723221
227,45052,34803,37398,39912,58507,63525,49193,81767,26231,77010,13310,26474,65230,20000,16872,4055,6135,30000,29799,725273
228,40698,31686,43699,60023,21569,12963,6,33269,26190,25083,20852,11228,43693,0,21589,20788,29202,11233,32853,486624
229,67154,28563,18950,17817,12823,19881,6810,27760,36851,75309,8951,13300,46323,20000,27429,20605,24996,8605,45133,527260
230,25310,68288,22187,27884,43297,70486,34063,30611,54720,33218,19603,51350,32062,16875,4861,36196,10787,17605,25768,625171
231,54748,245217,60676,70610,93755,75434,60277,3880,51756,34216,37785,58096,57108,14328,6963,10125,28051,9595,36600,1009220
232,23999,19586,20365,15148,45484,28397,13407,0,6639,45542,40000,30091,26322,1608,7470,20049,6,20000,20063,384176
233,189937,94196,126635,45942,74626,84815,25068,71277,51903,59024,116041,99161,60071,23702,16294,53543,12780,53493,32850,1291358
234,40667,13792,35571,0,20000,3514,10000,7519,20000,3254,39975,40000,30000,10000,30000,10000,30000,2983,13282,360557
235,26639,65653,40721,22499,61545,36675,13363,100871,43397,7131,14125,22900,26587,62680,28641,31276,36085,34424,31599,706811
236,106384,26759,19150,27265,21811,24853,45853,36652,37049,14929,10087,40875,3414,30000,23463,47762,2019,24125,8746,551196
237,82869,40738,82138,23745,33591,12611,32655,20080,14014,51467,25348,42718,25279,32017,18349,11461,65600,16810,10826,642316
238,74295,67096,31688,29740,94120,84716,39312,70314,53994,20727,36980,43689,21097,30426,35891,42758,10398,12859,56064,856164
239,25233,49388,38869,47425,28877,12,43736,34998,24890,27466,36475,27005,11990,10000,12126,56702,10332,16617,28059,530200
240,31135,18600,23947,21768,51940,41068,29385,54455,20538,14760,25811,6397,26308,20000,20007,24773,41532,19663,33039,525126
241,63012,45799,60676,40359,68282,51946,31024,39791,28543,91999,19044,30157,63101,20000,0,3,19278,46945,21435,741394
242,51806,49869,12562,29692,54882,17272,26150,32041,43755,56182,5649,53288,49712,9596,8696,13344,12617,14307,13774,555194
243,117776,244575,56402,34877,61617,37692,79190,64650,27892,99687,49288,37935,54906,25254,15503,37079,20241,13642,30126,1108332
244,40468,23190,15329,31800,33435,20006,43133,24880,44291,40152,4970,39402,57375,5694,22483,32312,28204,12327,57125,576576
245,88339,31255,66297,56625,26696,34908,33736,31548,17267,28023,29611,21391,13306,10000,19631,44020,7688,9647,21580,591568
246,176151,85612,117041,54945,48178,38194,88564,54769,72827,50056,35824,97800,36357,20015,44910,36510,26482,3255,49342,1136832
247,62874,20947,18280,37650,10000,27610,13380,67884,30000,35683,0,31670,15728,24565,9212,22440,6,65806,8271,502006
248,23373,49763,53304,62194,22694,46609,30400,59476,28104,66704,25244,62435,40352,49288,26939,16662,30043,7728,57101,758413
249,59787,42480,36033,51994,36770,26995,69606,41320,40037,7623,62506,16855,68008,13326,0,14265,27695,10006,40877,666183
250,71261,16329,22335,28591,25189,41198,30000,378,25078,28362,18709,37146,18397,0,5092,29755,15156,21758,21206,455940
251,23311,46580,16693,28929,58539,31713,41333,46506,56749,44867,36893,23945,45237,31222,23864,11665,40060,20000,24072,652178
252,55493,59446,50920,58446,58043,39221,45567,36449,97823,50781,44925,34757,53293,8238,34595,27296,14612,20000,48145,838050
253,87827,3,50075,35396,24971,68639,58549,11726,10000,36677,51191,54246,61317,10006,17193,32624,55333,10006,32544,708323
254,33565,17767,48729,8831,66144,27072,32284,63582,21272,23011,57115,3007,65362,782,22499,16956,18167,23582,30774,580501
255,53977,141199,77083,92728,69241,59419,40446,36321,51382,67425,75934,22247,36946,15881,33283,34883,53365,66479,7376,1035615
256,31795,2976,39939,16853,30114,29949,21210,53317,16848,30282,3572,31737,33798,19679,4106,32720,25699,18308,22415,465317
257,36662,92089,78084,53307,8150,33070,37730,123258,59202,26549,15665,18843,46011,27652,20000,0,49333,29463,39941,795009
258,48093,20901,30072,31871,20000,20000,29247,25952,10012,20000,5420,23077,23337,4903,16598,30000,20095,30000,13270,422848
259,160968,70837,45788,66892,39100,63811,29287,44914,46294,112365,65667,74764,71401,44224,9488,20028,20228,8063,29800,1023919
260,45311,6329,16044,49158,35971,0,36318,39271,35956,20527,16438,20320,56865,23290,34929,6203,31865,8046,6655,489496
261,43388,53801,28805,53813,52042,76900,42641,16693,40086,75200,20472,68390,13633,33547,22016,61870,20898,10614,38759,773568
262,59711,30695,36407,11149,35332,43288,28290,29991,35533,72892,74819,33300,16062,2960,26723,47013,7842,19077,17804,628888
263,4445,37304,19256,28326,35676,20692,6300,3221,16570,29201,11714,25243,20000,20230,15913,6986,13331,35781,14995,365184
264,14949,25389,43154,60357,28625,62109,19915,45898,24938,34329,25958,24583,6,9995,32972,8876,36390,8420,32898,539761
265,22274,61232,51409,117798,20000,24944,31736,79392,35936,87460,36576,82814,26469,33316,23297,48064,23404,46673,41328,894122
266,54161,38545,41662,62084,55872,45383,29365,43223,39733,15816,39098,55723,10705,30633,15491,6705,2512,15776,40861,643348
267,83196,220010,99475,112095,73634,72749,52281,72421,46752,63828,45000,24949,91897,25354,37646,30014,26480,47089,63036,1287906
268,28082,16846,16417,32811,36954,21313,10000,10006,18667,31981,11961,41079,0,6284,28934,18,8871,8119,10000,338343
269,49657,24832,69056,33886,49926,46468,34489,36754,63921,20000,40692,13373,18983,4076,15883,5041,31913,27151,30484,616585
270,19995,33841,10126,30695,9868,31996,42545,29723,53308,22544,27989,68157,37089,14910,3093,21225,39345,50000,46971,593420
271,34661,30581,3054,44955,55902,22194,17250,33956,43419,22877,38867,37295,8401,6510,24828,18209,27615,13425,12472,496471
272,114574,102835,143100,66656,118100,48200,70346,72712,101490,78124,55545,45310,77901,66558,34195,43852,30014,74785,28279,1372576
273,38286,53942,66660,18780,48282,19302,40903,31710,9204,13211,10009,35153,24055,12491,10000,62277,12392,12265,14400,533322
274,4841,44094,68875,37203,46635,42186,13437,69393,64751,45918,59333,28477,89744,10000,29816,38407,7501,30000,75001,805612
275,33716,20044,15848,28754,28977,36859,23083,28876,54002,11798,19716,52531,40003,10796,3956,21816,7824,31156,6709,476464
276,16538,3187,33470,26681,35638,15828,12533,16828,10000,10000,33323,28475,20000,47452,13583,0,24791,18765,8631,375723
277,55773,25355,62231,90079,35478,73708,98897,53252,51314,20185,40686,67561,35486,20676,31503,20488,21483,33324,27139,864618
278,17794,50760,47186,62791,31103,22906,66280,34086,29430,5517,17277,38774,37770,19135,16956,42676,12212,9997,27065,589715
279,45577,157709,64176,111505,57380,109094,105131,69223,40405,58244,46203,61174,70433,38449,34773,34256,37123,27672,56290,1224817
280,45072,53637,71482,81011,74601,32915,28864,18060,38259,37308,21522,22045,21300,5075,11114,17002,3334,6739,54808,644148
281,94173,57151,22791,18468,33594,3329,30084,34725,52018,53626,33143,16542,42440,10005,13995,20000,40000,28613,10000,614697
282,14567,9129,26394,18,20271,52387,32068,11893,8224,20000,23289,20000,10058,13358,24494,29353,23358,26673,28906,394440
283,67564,83302,63778,51732,20078,2502,27567,41872,38116,2037,19415,12,33675,36166,15538,37142,39594,9991,39343,629424
284,43714,57972,10373,15105,41018,38550,16092,42190,23908,11594,51220,15415,59248,1169,6640,16761,15269,29770,10006,506014
285,120592,68747,85983,78388,97324,96294,29660,88582,23936,64165,88398,97287,57851,39564,24373,19771,48895,29497,36723,1196030
286,11327,16838,23449,32353,6,12,77481,10634,48775,33376,42290,17487,3479,8077,53554,5320,10000,6712,30000,431170
287,23422,80551,41605,30064,17406,30563,17791,4898,24521,47764,45947,58690,43144,42765,56546,32644,7689,10006,46941,662957
288,35099,52724,37553,19699,33301,26114,37892,35897,10873,36309,46699,20332,0,19973,13336,9991,13964,3312,194,453262
289,66316,33267,77115,59066,33298,22258,45378,27674,85516,18092,29067,53031,27616,41004,44173,22737,564,8416,17208,711796
290,28503,50584,9674,30000,35431,15128,33019,40772,20351,34255,17677,20000,16639,12194,38192,12092,51910,15426,37369,519216
291,75297,150062,58292,65340,61582,51412,85652,93646,36364,51015,82594,48196,60142,16875,36760,16391,34183,20313,54359,1098475
292,57522,70897,40294,52875,5291,23176,26975,30721,27509,26898,61503,85287,34891,34192,21386,44879,6789,13026,93609,757720
293,47028,29994,20061,58563,55295,99137,23293,69441,52603,33201,37727,40171,24607,19169,43700,17856,38011,24420,51120,785397
294,42484,30003,50557,10932,7930,26163,32367,29836,13943,27172,25238,10009,37846,13085,16471,13260,20536,4052,3307,415191
295,62678,43590,12,24697,20135,18204,45662,23327,13902,20000,20000,8178,30449,24638,17962,16537,16770,31482,15069,453292
296,16883,44585,44924,49753,36951,44733,37182,37666,82672,93364,10549,42973,36151,14217,38315,5259,57962,7278,43806,745223
297,56589,29381,36809,56328,39960,34480,24817,46374,23024,31990,15111,21194,26251,32404,23397,21086,24010,15871,10000,569076
298,147537,93790,104472,122073,100991,50691,68914,46441,70169,104361,36042,55939,83758,25815,29424,52359,36351,29935,40656,1299718
299,43150,10000,15775,40000,26118,10000,14660,16584,33309,23294,20000,39674,15971,16649,11956,20000,3915,15744,3334,380133
300,23401,41427,59534,2668,21022,27226,23895,32101,41112,34951,1171,37320,16682,0,44367,6,10000,19727,24661,461271
301,82090,25874,45696,25083,56607,24178,16705,34084,10844,12798,10000,16919,15755,10000,58171,21417,7156,56543,19234,549154
302,25175,6421,0,13807,56314,31172,10000,0,0,33579,40000,20000,0,13337,4,18246,3407,0,6743,278205
303,103076,201956,71103,106563,118246,78002,52951,54822,97953,123902,58847,28616,67825,32062,28752,15516,50347,25042,64188,1379769
304,59050,39096,8222,94309,40528,56837,43437,44060,3871,23270,77384,31413,21350,19,25179,8881,37927,9052,37588,661473
305,79097,62002,140162,39582,38220,36025,85260,54152,38958,40153,56293,50555,37212,10000,24017,54027,3209,34751,57306,940981
306,28916,37339,34995,27389,21383,36436,35940,22866,54584,42594,22580,72601,14786,9996,19858,34289,10193,20184,41611,588540
307,33495,24432,20815,13264,11712,30000,42029,30000,53282,10000,10000,56682,6662,6624,13354,10001,24137,27522,0,424011
308,64851,38626,11795,9541,13482,52647,74006,43937,14271,52675,20770,30842,6938,26626,12360,12315,33033,6677,42306,567698
309,37525,48122,62389,49170,39037,30929,7266,48105,69221,61477,43756,51031,114322,44378,20000,61019,19208,30000,54615,891570
310,60678,29365,20503,39093,17856,29327,28162,54258,51704,17351,29696,43441,10000,13403,13388,29409,18071,18662,15168,539535
311,159526,48850,106539,38967,84789,33994,54549,56956,81382,38998,61954,37714,84383,35885,76948,34853,29578,20531,21824,1108220
312,19226,22572,39109,10000,12220,28538,30000,11755,30000,20000,0,30000,10000,0,20000,8304,228,10000,10000,311952
313,40792,67557,120327,55311,38379,45010,48918,36124,30854,75772,44908,70519,81375,73699,50896,25421,35233,28673,36388,1006156
314,75378,42723,25174,16731,16630,13433,13309,20000,21504,16637,29970,10000,0,22012,2125,20006,40033,18,20543,406226
315,76941,159116,44156,70311,47993,67736,86637,43828,100651,63105,35644,58064,44373,19909,24000,1908,7959,25550,10232,988113
316,33900,20483,52594,46225,48519,85677,42091,42332,102473,32611,32927,23531,23537,15366,40934,16908,32873,14835,36675,744491
317,73554,34108,28357,40219,29300,43694,44368,77183,35497,58182,23469,55735,42587,14252,55412,37826,59516,47512,22994,823765
318,5057,37228,45270,64991,19545,6814,30745,61421,51491,42015,33346,16412,23095,9885,12344,3,25014,6,39663,524345
319,28029,16927,23332,51221,25727,45783,20260,22513,75055,28999,49051,9864,24162,10000,17602,20000,12961,26050,40287,547823
320,86813,34266,50519,52237,31456,27846,69937,13492,39997,65134,17397,3274,25310,20000,22518,10000,19124,6629,20003,615952
321,31171,27555,17293,11168,4731,27710,14571,33529,36421,8414,20836,52742,32672,23166,16884,47483,15159,13984,1294,436783
322,34829,64552,98128,99487,119361,41401,40797,68653,20749,41412,39237,33162,21444,10000,48532,18256,31671,9155,54928,895754
323,45130,45678,61081,59893,34777,43966,24190,22016,38161,43422,39086,21658,41003,0,25007,30030,25597,6131,30000,636826
324,141306,64644,55547,116976,121402,59510,43292,72796,56776,35758,33078,70277,70433,30762,9829,44290,20350,12681,18184,1077891
325,43187,12,27118,38160,55531,31049,21784,13412,62504,22875,48913,39336,28270,20741,0,26918,27074,12666,24974,544524
326,23188,59854,33942,23411,16692,36421,27522,24092,32605,31699,41874,72535,48585,22234,3247,43626,13248,22745,38467,615987
327,87513,183490,102308,42125,78480,29179,52640,48513,34905,30747,42273,72950,55443,18178,49014,5293,8589,46523,32903,1021066
328,39990,29982,13535,9659,20009,33230,31830,50015,33714,12239,20015,10000,33516,422,10003,16517,31516,14088,3364,413644
329,46732,12065,36687,50996,56692,35763,24963,22472,54656,22994,32099,67096,35180,36230,23317,38385,47462,10012,25479,679280
330,24248,24464,5770,47317,16344,45125,28194,77751,22998,30209,7336,10000,35791,22519,37055,22734,18795,17846,37309,531805
331,10015,32788,33712,23499,36371,30238,47237,10000,21290,23325,28882,4950,12717,16838,30359,19318,13369,7704,32856,435468
332,48945,50017,54814,55592,41547,71077,68147,71952,10000,36701,79357,32107,25649,19550,9315,36209,21917,25147,53681,811724
333,112817,52409,31645,25946,32246,36442,60095,20498,44102,6205,33713,55009,50738,8367,31318,36792,15000,14428,40103,707873
334,14676,86502,116070,66554,36807,25687,31076,34492,42646,60514,38373,33128,27866,17377,36046,30000,18434,42675,34682,793605
335,18085,87810,65868,50416,51713,56127,27615,47818,63684,20151,50060,28071,43987,47349,10000,37770,19958,37913,27146,791541
336,78954,25862,44233,33488,16803,23026,17431,10000,35844,40967,24468,89274,61257,22297,20000,12966,19988,27658,4791,609307
337,117342,73892,67188,43118,61138,45772,67658,102591,113290,75289,40643,44594,27527,24530,12633,33597,4872,28836,13769,998279
