node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,dir_17,dir_18,dir_19,dir_20,dir_21,dir_22,dir_23,dir_24,total
130,9005,9761,12716,18090,12733,4954,5175,5296,11848,4879,5125,3515,4749,7786,8340,8111,10934,6476,10800,9231,7315,2135,8058,4484,5503,197019
131,9532,18120,8859,28090,8154,23931,16548,5220,8920,15032,2842,6343,7919,8064,5342,12747,11293,7106,18082,12300,17251,19148,13764,11942,5924,302473
132,27210,12713,5755,14342,5898,19499,14938,11384,9879,11492,9908,14188,8661,11037,20950,5928,8607,474,18351,1450,22175,22882,3906,25118,6621,313366
133,27524,4803,3305,17304,14119,23273,4688,5470,12323,22918,11566,12222,13062,5517,15631,11072,4903,2439,7543,8545,7002,3503,7496,20630,5895,272753
134,6871,11552,4783,16671,8478,4252,6743,4990,3376,7273,7332,5208,8385,8370,5962,5055,7837,3704,16379,10107,7101,6947,6610,14306,17042,205334
135,5628,3575,11973,10734,7969,6401,4955,6409,11135,7756,8909,8805,5485,6466,4671,3962,5722,7686,18410,6528,4291,5691,3204,10466,6435,183266
136,35958,24358,13792,39019,28227,13940,8956,7735,10032,5344,6600,23549,5400,16121,10461,4513,7212,24859,17089,1548,25406,4515,3483,15486,3999,357602
137,24746,55057,44239,28824,50267,31228,31729,12814,2578,12413,12984,7107,12202,13866,3826,18784,17577,17886,24806,4060,26524,18720,2440,9920,20284,504881
138,20179,48192,39456,17069,20630,34064,40745,23976,4442,19513,9344,10411,9290,4358,11759,10199,18497,11675,12029,18039,3066,5731,8963,1774,20207,423608
139,33199,31065,17581,28694,11090,21808,29525,8013,1906,18015,7018,5360,7966,7890,10738,4135,11000,17467,3146,8504,6104,3697,6194,9336,18343,327794
140,13809,12950,4294,11352,14037,11900,8864,16432,2623,8474,12526,9318,7273,9449,7824,4866,5355,4692,6282,2563,3934,4178,6917,5721,11933,207566
141,24427,27561,9588,12700,6607,17289,22332,25816,4935,11555,10110,5387,9086,8739,13580,5446,5088,1774,7905,5087,14192,2897,5792,10608,12394,280895
142,8318,9506,6158,9377,14211,10266,9723,9497,5015,6811,7866,10235,4654,5339,8271,4564,3499,6993,12417,10626,2967,4659,6619,9141,9136,195868
143,7274,5518,9635,11794,16142,9472,6974,7887,7288,5931,6018,3960,5135,2582,7701,8315,5244,2392,10130,6356,5754,2295,14377,3002,7288,178464
144,59958,11968,15252,16062,23067,28223,9769,6103,7613,40527,9110,5382,11972,10042,10822,8195,9006,12041,22120,29294,11204,39101,12161,14412,24759,448163
145,30549,53728,13122,10501,36219,39835,33921,12460,12619,5098,10330,5297,7412,15294,10815,9873,20287,25461,19737,31893,5285,35260,6870,5700,4763,462329
146,34297,40561,6537,17527,43680,29778,22726,5629,8424,5089,9319,7823,11328,7851,10908,12521,17767,34767,6095,17860,11649,4163,2718,22526,6242,397785
147,27261,39823,5974,29352,26951,18029,35938,18722,7867,24047,6302,16078,7598,8299,10498,21001,5697,19377,16093,2094,8784,12056,10117,27405,2653,408016
148,8911,11438,12481,24191,11826,9871,5363,4642,13162,5034,4008,5289,8366,10634,2996,12436,8877,6219,4318,7035,1639,3616,10268,15526,11149,219295
149,9012,11157,28054,16415,20920,4729,27845,18138,8657,27622,4476,7944,8266,5518,10802,5275,6249,5988,12314,15590,6593,8809,5114,14778,5425,295690
