node,dir_0,dir_1,dir_2,dir_3,dir_4,dir_5,dir_6,dir_7,dir_8,dir_9,dir_10,dir_11,dir_12,dir_13,dir_14,dir_15,dir_16,total
87,66893,22692,46560,20004,36706,10000,40326,13256,18059,58869,31727,21679,50893,24672,20448,23573,34579,540936
88,46620,65482,62024,27521,47859,32926,20270,31311,20123,20398,30000,1307,41031,14900,30000,21614,38005,551391
89,33747,81547,49875,90024,61720,51250,23336,36981,40994,20000,17171,30003,75941,30000,10012,46382,16673,715656
90,42798,64074,51825,43650,55775,39066,13327,31115,25337,45782,47396,30003,58726,86,44326,10480,12,603778
91,76303,39048,36833,56097,39004,67034,38734,52020,20000,5129,31463,74022,61595,10000,19312,34463,10000,671057
92,51545,50206,48516,48921,46906,121582,72995,15474,24208,5358,3023,0,64126,35208,40866,14148,70356,713438
93,18323,42101,22250,52421,18676,45727,72237,21095,18950,20000,30000,27071,29792,10003,46430,62297,46715,584088
94,44058,14337,31347,30580,19353,68547,70996,7509,28546,23610,23354,50000,13647,6675,50517,21855,20009,524940
95,35885,28072,23019,11203,36731,10000,30290,12126,24170,62431,40000,0,27439,19054,36750,0,34305,431475
96,49928,3373,6608,60533,13562,40242,20562,42719,27196,19625,18348,36434,55633,28947,3935,13107,33351,474103
97,21427,63540,23993,42337,16777,43378,43323,31696,20000,10009,30006,18773,103366,9463,16064,32254,0,526406
98,2129,23333,2161,18882,35978,23529,81003,29664,35776,3842,34751,66139,32255,47517,52467,31386,20015,540827
99,71510,63791,56805,72931,40799,52760,41302,45184,30000,27838,25107,30694,27373,59336,20633,39677,23930,729670
100,45753,48808,81248,82268,52577,11743,43165,55037,30000,10000,62526,64233,10000,20000,52030,50024,30000,749412
101,57914,106637,12590,62411,64929,26659,33774,33483,54253,35218,11450,45045,13345,26517,37477,40000,0,661702
102,87333,52325,48637,64289,59767,40071,110796,17989,26097,46644,39327,36695,73152,18687,8544,41678,33844,805875
103,49385,49486,26539,62691,15754,58294,94116,22300,40640,13423,0,59597,36117,32390,15128,21247,17599,614706
104,72941,30186,43414,70357,34794,34762,53987,20000,10000,16636,23185,33372,40000,30062,43367,10000,3567,570630
105,36781,28759,43861,25369,29904,39968,54115,28307,0,26312,51278,20540,17899,48676,20000,40012,20000,531781
106,59526,31558,49051,3924,25250,57495,11955,20000,34391,35058,27119,0,75865,48328,81908,37238,23927,622593
107,13780,33850,10000,55104,23739,14432,8836,12652,68336,41855,30006,67677,45703,25953,30009,33742,9953,525627
108,13244,14846,29523,39682,29542,43867,49654,34684,70165,41534,20000,17189,49290,36171,6270,22295,20003,537959
109,23353,68877,36731,62991,13367,32139,84700,33176,20009,20913,38227,52140,46734,10012,27409,47360,58680,676818
110,57956,44341,68776,6785,36882,32220,35968,24131,39077,64728,18997,5,30878,16210,17839,40000,10000,544793
111,59746,44304,35828,84410,36492,22769,20792,54315,28382,22014,31287,30000,33591,45142,23324,92831,40000,705227
112,45414,72385,49860,62430,92633,34673,39020,1287,20000,31448,10000,15599,56591,31696,20000,18140,40733,641909
113,40296,53570,66547,35607,17122,51122,46275,39899,13107,20015,22600,34370,87904,32257,20603,30000,56584,667878
114,54616,33795,36602,48993,26502,80000,46599,10000,13660,23524,6,13262,68449,30000,35085,26698,32735,580526
115,53221,18709,20298,37407,17413,87238,77873,17622,24727,30639,39963,26637,99595,47949,10000,19690,10079,639060
116,45640,13773,22490,26360,9991,17538,103498,16738,29505,22707,20000,18767,13600,47008,28249,6564,27889,470317
117,44789,23407,60806,17159,37084,72796,10000,15039,30000,10000,31229,13304,25001,39499,0,41118,0,471231
118,43040,23956,19972,46191,40594,26454,39659,0,23512,69089,36608,41747,55408,6,14386,20692,12553,513867
119,22326,43857,27350,6495,23235,45069,64304,41030,34661,41494,6878,13650,64993,3351,34291,22654,70099,565737
120,37984,85515,38383,42937,20000,21971,59918,35309,58902,51397,56532,57327,82664,39406,50761,31617,27154,797777
121,70032,58978,18693,36611,50919,48407,63287,23486,58621,75610,45663,18,15425,15459,15441,36302,6697,639649
122,19590,41765,31637,10000,39112,40202,35612,24245,21643,48852,58907,15580,9807,7005,18862,24926,48475,496220
123,10174,20933,32816,27464,42579,53693,38727,35951,58092,22873,31006,3255,6872,32757,5686,26586,34394,483858
124,52534,84091,105225,62537,68869,77636,54650,85356,112045,28820,77480,3516,10306,17902,24079,47913,41543,954502
125,56007,51499,111236,76488,42343,51866,32828,58480,29759,45584,55566,38515,7731,23260,12307,43130,38570,775169
126,59546,94489,78105,58464,40502,86193,60502,18581,70743,53174,51746,43133,41076,3426,9880,32625,41387,843572
127,127053,82006,142118,48580,113504,52953,35300,51412,79329,52738,26242,62287,37153,29008,11903,3144,90326,1045056
128,20015,17589,16733,16732,12818,6673,20557,18680,19996,40113,23472,29802,21618,51515,28226,8512,3326,356377
129,50512,30500,16840,24237,38882,41643,31011,3326,44617,30671,34167,24328,35399,51326,12098,6682,27623,503862
130,66251,75637,64075,62151,54880,23564,42648,31046,28498,35404,21083,20830,5122,12564,26369,2449,8080,580651
131,135965,115696,102932,113799,92966,42952,80887,83673,71968,49627,52130,9207,26007,21016,12678,72333,15234,1099070
132,33251,44017,27370,39230,29635,40963,31398,28590,33723,23035,81563,15229,35155,46333,16944,19988,13183,559607
133,45488,7236,44024,65685,30148,48356,19971,21040,16214,47793,6,10003,9193,33395,20528,10235,6436,435751
134,9538,31519,19973,27830,52535,3343,15505,39470,23906,20041,12506,0,13396,16887,16320,13378,25099,341246
135,53535,43054,32957,68369,16253,35541,30126,18496,13455,20099,6948,0,4407,4,30235,8444,8337,390260
136,51974,17173,141383,36358,39817,24627,19110,53598,61196,19996,71341,25931,7,0,13243,25921,3975,605650
137,11055,33385,17818,13933,25967,14892,37427,70297,31977,28914,22171,10127,13422,3353,0,3341,13646,351725
138,26355,11462,28517,27387,16418,18363,40798,32770,14782,49997,29997,66740,5166,30337,5139,6698,19453,430379
139,38521,10470,21988,4768,26987,31720,60298,30000,19995,6679,10000,24923,10398,6875,32760,12404,0,348786
140,41780,14351,36225,30295,36404,3319,10000,4987,43157,10000,23309,13111,6,6341,26172,0,0,299457
141,33990,31042,6536,14659,4569,28084,3340,0,21766,19996,13052,10331,11548,27142,14980,4469,0,245504
142,50601,30948,22348,55034,13933,34957,22881,42933,18145,19725,17751,0,1629,19442,19593,9732,0,379652
143,26243,29449,26093,50993,7126,34148,43537,23104,24212,18691,30142,0,0,10000,314,10659,6,334717
144,17800,60243,52580,0,17928,11647,26114,26232,16168,32047,22194,0,10000,21585,11230,0,5176,330944
145,58754,31427,137254,38333,38158,38475,39075,35064,9100,37848,31804,0,10003,19663,39774,18624,67349,650705
146,54221,22186,17661,3388,56865,13382,35014,15590,48520,53182,13152,0,7389,39018,17353,49,33386,430356
147,10013,30000,27589,5237,20000,10000,15259,0,53178,0,48975,15265,0,0,23685,26611,15028,300840
148,48081,16804,18337,20277,19999,17142,18651,15963,24655,24641,2918,24441,38913,0,0,22850,15243,328915
149,20001,9025,19724,22397,25787,25337,48143,23682,13512,38445,14514,26322,10000,19093,0,18126,16196,350304
150,32782,4638,42038,23058,29835,35413,17275,34448,40624,51284,49724,16982,21460,26824,20610,3508,0,450503
151,18734,44317,31533,39355,30760,23390,21666,11745,28594,16527,3554,16005,15570,10015,10018,0,8005,329788
152,17243,29266,10000,56545,60327,21012,15582,46455,47572,24461,6690,42995,7251,20000,11976,3676,1398,422449
153,24480,17994,21081,35993,34067,34678,14815,25033,28604,13407,32030,0,9,0,8352,17138,0,307681
154,32492,71067,155701,46128,94664,48756,90945,34330,74134,87550,36683,9998,25439,52954,59761,35654,0,956256
155,19651,53185,25709,46071,37153,31804,17962,38116,21840,39926,16998,9458,6734,19997,34980,28225,5139,452948
156,12,33616,16249,34879,46535,34508,35263,15984,66160,12290,39763,0,16740,34301,6,13153,6587,406046
157,3297,36737,28501,16158,29544,45945,19081,57099,31769,23133,57980,16623,10000,16275,25862,30009,20000,468013
158,21734,0,20710,28199,36255,7935,42114,23356,40027,26373,28405,60350,10000,3388,13886,10398,6646,379776
159,40325,15479,3206,80546,52215,38839,30000,20000,32967,40166,15636,66768,24211,0,6802,20125,10000,497285
160,39521,70153,33528,66402,38661,26531,57169,19358,37942,68740,36377,57498,5119,24989,23349,4061,20000,629398
161,23306,26767,16673,38674,19986,41876,6587,37078,19794,17482,12590,20135,5032,15080,10175,7390,0,318625
162,13458,10358,39077,38436,15055,35828,43480,17374,32350,48778,26840,16667,6657,1820,13318,0,0,359496
163,50217,11853,22486,26205,18401,80813,29754,31023,11892,22129,30104,15971,9463,8381,32,14081,0,382805
164,36203,37940,52841,626,24693,13624,20000,9997,30000,9398,10000,0,0,7800,15623,12267,0,281012
165,46076,33343,51741,28848,31850,22083,38718,51487,37495,32054,11252,0,36668,13417,10000,39731,10000,494763
166,13415,18425,27738,39136,43725,25752,23358,72,27116,40000,10000,20000,3437,12373,30000,9505,5455,349507
167,13273,40925,36108,4241,45820,40780,0,44168,51777,53624,36973,6,6633,20000,27204,13299,27628,462459
168,92269,59738,35076,53433,19779,36144,17108,33121,52506,38181,58136,5576,8270,6371,30000,33787,20000,599495
169,46629,44341,22014,9817,15281,32090,3416,32260,39038,30000,26389,41538,0,10004,9996,32401,182,395396
170,50009,18378,20000,9128,24361,39916,24841,12990,39280,49559,29868,24939,20072,0,0,28257,0,391598
171,10002,12641,20000,6,19990,0,10000,10000,11123,10000,20000,20803,29997,9988,0,0,6585,191135
172,9872,19660,49400,20992,61153,28901,45642,6393,29296,29769,32642,26735,4111,16089,19587,10000,0,410242
173,35826,19997,41314,6747,13345,20065,19968,6,1574,10000,23279,35462,3318,22083,21162,1419,206,275771
174,91848,63281,120688,44778,19676,67152,67878,72190,49383,62981,33238,45470,20350,26255,20177,10000,0,815345
175,34623,31678,40789,22082,10000,9821,10000,20004,28616,16573,25045,0,19994,9098,19948,1456,0,299727
176,59232,37306,37075,48133,48461,8011,24527,11079,25186,54720,9710,13344,18246,10000,23021,47160,0,475211
177,40744,28746,44050,28066,4999,37517,49642,26509,10066,28502,28392,21276,17124,10004,0,28201,6,403844
178,44972,71747,39321,37587,54507,42989,47502,34995,24223,57591,38829,637,10111,30004,58850,17270,12671,623806
179,62885,15702,23529,13646,13244,4145,45130,38438,21456,53947,26451,16750,0,22975,6669,22988,10000,397955
180,41717,31266,21021,20156,32748,33453,22239,6,24911,46851,32843,11132,3409,0,0,2187,14930,338869
181,6668,23382,9994,29974,19267,20000,23724,0,29893,10000,10000,20000,0,3409,0,16591,9094,231996
182,4860,3375,20020,20012,28165,10000,26760,13285,33460,10006,40828,0,19988,16745,0,0,20664,268168
183,37004,76955,74420,85606,20740,69563,71781,31809,17045,26052,96127,27348,5087,36319,23475,0,0,699331
184,33254,4482,29317,19487,5993,23551,58757,52394,13993,57394,31024,16386,6545,6703,15533,0,4,374817
185,26691,37279,17102,12975,6901,9618,37932,5195,15921,18370,43777,21843,19533,16090,20000,0,0,309227
186,42134,14018,68576,29347,6110,10012,30000,32791,52987,40429,24071,0,22229,32481,8807,6660,0,420652
187,62825,53094,61201,100337,99831,93163,51972,52295,81581,45415,39922,41957,30489,44624,6676,24297,12417,902096
188,65203,47765,25376,26558,28770,30845,40910,12126,20009,56513,32610,20003,23224,55134,23172,25438,23573,557229
189,29817,17071,29550,9863,23653,12631,11622,30548,30845,30127,26354,11987,3241,22107,27569,12248,12025,341258
190,21577,49417,24874,19778,7038,41315,12776,19198,64641,34959,15933,9451,7668,14978,17568,13049,26389,400609
191,65393,40100,40974,51116,37311,15815,23442,73407,39237,57104,48352,56240,10292,33318,21471,34097,28542,676211
192,86706,85191,162575,65340,83358,77623,56966,72183,48021,98826,48247,25018,51500,0,13137,21691,33686,1030068
193,33036,39833,16612,10515,28387,33369,35879,38005,19989,30055,7854,24442,0,25662,3361,230,19821,367050
194,4624,29991,23515,31319,22406,43441,3218,30222,31927,42405,32786,48766,18802,20006,3383,2472,5050,394333
195,56976,62843,45858,50670,40394,64064,56874,55948,28130,55684,46275,47138,26231,20000,20538,3377,3268,684268
196,30599,54623,45959,59371,93763,48373,60428,19262,50233,50137,12258,47836,3276,15687,78469,2985,19295,692554
197,57759,49475,64640,77609,52811,39038,77252,21574,58265,36276,58105,26424,26146,23060,47912,17016,6,733368
198,9901,8954,43541,23458,11329,25081,7551,20000,10000,10000,18674,10000,14411,40123,20018,6778,4186,284005
199,16879,23434,25141,38046,11996,0,32960,41925,24919,20018,44035,10000,10258,23345,18159,17210,27700,386025
200,23400,30345,51926,15578,7488,27628,7399,11531,30021,29147,24742,0,0,16038,6730,27654,28061,337688
201,60127,49022,63710,48901,37579,56530,72095,44789,43962,67749,60767,0,0,25758,14234,48399,30619,724241
202,40031,10006,3330,20012,3,0,0,23958,20000,28202,6658,6587,3858,0,19988,10006,10012,202651
203,86820,3295,17970,72230,17343,6704,13351,6579,4580,57544,22324,20000,7863,13858,8293,16047,24963,399764
204,13312,17804,31855,45732,23706,19400,32201,12,16478,19351,25148,3458,10000,20006,10116,2972,29082,320633
205,34765,41787,24989,15078,34341,3204,56557,37676,25460,13338,37766,3299,16312,22679,32405,3361,12055,415072
206,41363,58423,22562,58808,12569,24573,23052,31278,49785,27803,56836,26820,0,28409,0,0,10006,472287
207,68215,15838,37991,23328,35118,46109,29270,34230,50102,23057,39017,10006,37913,20000,21836,10258,3369,505657
208,49845,4744,14979,29766,26764,43929,10598,35713,58534,42873,1013,0,22049,16727,7121,9662,4,374321
209,30989,31991,12561,16080,17125,30000,26140,10428,6666,0,23243,18584,10825,7822,2912,20000,0,265366
210,43189,58687,86444,76004,65463,53686,29674,87542,81406,55991,57700,0,10000,14349,29198,23073,51987,824393
211,16230,36706,23430,23085,23813,20000,30000,13233,25998,20000,9201,10000,0,20000,20000,20000,2287,313983
212,17589,20006,43499,23308,22809,21071,58969,40000,23201,5105,1690,0,0,22878,7390,19215,22208,348938
213,98233,11672,31003,54073,34977,25305,10015,31748,21223,38860,13319,10013,0,0,16710,9953,2832,409936
214,30184,43338,39187,45583,26557,17512,3647,3302,10464,59640,25882,7796,37795,0,10012,10037,33175,404111
215,29346,28987,27436,41934,8475,16053,20246,28336,48566,62261,34005,0,37527,10000,0,556,30044,423772
216,23387,61580,20603,29299,33151,53408,65840,33537,30310,40909,73726,10000,42224,10000,16985,16,26667,571642
217,50457,47038,45498,41431,33502,40334,73639,65973,22943,73059,53079,49515,20000,29954,19300,10051,0,675773
218,23241,27602,19916,9969,10293,55330,11820,29305,29994,38398,18768,7184,3333,8119,19139,0,0,312411
219,50382,44,35324,6712,31237,23464,26282,20011,11351,21700,23289,4810,10360,4051,21264,20849,0,311130
220,59417,38294,29118,45102,43052,19511,22951,3608,29997,11768,20000,0,27668,26554,20656,23665,0,421361
221,3620,24388,10326,30000,21097,29994,50240,3390,32947,29261,20000,0,10000,27520,6392,2082,0,301257
222,27970,11212,16972,31043,15987,23557,49220,46008,34805,6,24148,0,0,10000,39944,10585,48800,390257
223,78732,39109,17038,9772,45660,20801,62983,4206,19469,24048,6,3308,0,27359,26032,18335,55443,452301
224,32363,7867,13296,21467,15097,55545,30510,23931,17875,7853,36860,19,9996,3745,14035,0,75362,365821
225,47605,46076,26562,67115,27628,50218,30353,57579,49816,17858,47999,31194,10000,8220,594,19286,42395,580498
226,37976,70436,20000,43929,40033,43961,24899,82474,19788,48703,15078,7783,12,15107,3,10000,34732,514914
227,6545,39370,20250,29996,39887,47209,31951,20541,24088,44608,11508,22215,329,37384,20000,0,0,395881
228,23592,74448,45744,60082,31132,14866,22466,46228,41574,23128,15451,20506,16449,11720,17134,3338,0,467858
229,26698,23148,13528,30979,29979,10006,10000,44609,53307,45390,0,30009,0,12379,20830,6743,0,357605
230,78275,47363,132477,73147,91463,12359,43238,35386,47785,85363,77917,0,11134,14641,32584,53263,0,836395
231,20039,12345,11804,10006,19993,32837,33601,47989,10012,37339,77355,4,9,12881,7746,19997,0,353957
232,67418,26699,33970,6570,10000,41191,47635,30637,55988,56057,54045,0,12901,23164,13340,22497,44920,547032
233,23408,70785,21807,10167,27476,48236,33312,16758,52567,36256,54167,6547,16688,22201,25600,23081,16735,505791
234,11473,33950,0,54507,41587,19711,28553,57167,17021,12816,38695,13253,22086,14138,40170,6626,16680,428433
235,15833,26181,16893,27075,57879,63615,20188,33519,7857,17305,11679,6731,8970,0,67431,11492,0,392648
236,18137,13349,20095,12137,38184,0,11915,15656,2440,16667,26601,4986,21228,0,4283,36199,17798,259675
237,37854,51642,15752,30708,44284,32158,0,3827,19994,12020,30281,3391,16608,7213,2592,0,0,308324
238,26929,45621,41319,32174,26990,10000,13063,26736,22763,34176,11147,3264,14331,523,1570,3410,13,314029
239,81886,51311,131329,91129,25756,67961,38980,83060,109277,78830,59589,28049,19528,23811,50598,0,8770,949864
240,10751,41895,8794,39291,18771,20049,42851,42437,71244,44963,64595,6615,13249,23258,6874,0,6,455643
241,8555,29007,13743,20996,15216,20000,10000,28925,0,63339,5446,0,10006,0,11698,169,0,237100
